"Ind","Block","Pos","Date","Measurer","Egg","Larv","Adt","Wvl","OH","U","D","PropDam","Treatment"
"E7-175","E7","175",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E7-176","E7","176",2020-07-01,"Hannah",NA,NA,NA,4,NA,0,4,1,"Unsprayed"
"E7-177","E7","177",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-178","E7","178",2020-07-01,"Hannah",NA,NA,NA,4,NA,0,4,1,"Unsprayed"
"E7-179","E7","179",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E7-180","E7","180",2020-07-01,"Hannah",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E7-181","E7","181",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-182","E7","182",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E7-183","E7","183",2020-07-01,"Hannah",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E7-184","E7","184",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E7-185","E7","185",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-186","E7","186",2020-07-01,"Hannah",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E7-187","E7","187",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E7-188","E7","188",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-189","E7","189",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E7-190","E7","190",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E7-191","E7","191",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E7-192","E7","192",2020-07-01,"Hannah",NA,NA,NA,4,NA,0,3,1,"Unsprayed"
"E7-193","E7","193",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E7-194","E7","194",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-195","E7","195",2020-07-01,"Hannah",NA,NA,NA,4,NA,0,2,1,"Unsprayed"
"E7-196","E7","196",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E7-197","E7","197",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E7-198","E7","198",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E7-199","E7","199",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-200","E7","200",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E7-201","E7","201",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-202","E7","202",2020-07-01,"Hannah",NA,NA,NA,4,NA,0,3,1,"Unsprayed"
"E8-1","E8","1",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-2","E8","2",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-3","E8","3",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-4","E8","4",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-5","E8","5",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-6","E8","6",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-7","E8","7",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-8","E8","8",2020-07-01,"Hannah",NA,NA,NA,2,NA,1,2,0.666666666666667,"Sprayed"
"E8-9","E8","9",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-10","E8","10",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-11","E8","11",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-12","E8","12",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-13","E8","13",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-14","E8","14",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-15","E8","15",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-16","E8","16",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-17","E8","17",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-18","E8","18",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-19","E8","19",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-20","E8","20",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-21","E8","21",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-22","E8","22",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-23","E8","23",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-24","E8","24",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-25","E8","25",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-26","E8","26",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-27","E8","27",2020-07-01,"Hannah",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E8-28","E8","28",2020-07-01,"Hannah",NA,NA,NA,0,NA,10,0,0,"Sprayed"
"E8-29","E8","29",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-30","E8","30",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-31","E8","31",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-32","E8","32",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-33","E8","33",2020-07-01,"Hannah",NA,NA,NA,2,NA,7,0,0,"Sprayed"
"E8-34","E8","34",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-35","E8","35",2020-07-01,"Hannah",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E8-36","E8","36",2020-07-01,"Hannah",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E8-37","E8","37",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-38","E8","38",2020-07-01,"Hannah",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E8-39","E8","39",2020-07-01,"Hannah",NA,NA,NA,3,NA,4,0,0,"Sprayed"
"E8-40","E8","40",2020-07-01,"Hannah",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E8-41","E8","41",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-42","E8","42",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-43","E8","43",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-44","E8","44",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-45","E8","45",2020-07-01,"Hannah",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E8-46","E8","46",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-47","E8","47",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-48","E8","48",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-49","E8","49",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-50","E8","50",2020-07-01,"Hannah",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E8-51","E8","51",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-52","E8","52",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-53","E8","53",2020-07-01,"Hannah",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E8-54","E8","54",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-55","E8","55",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-56","E8","56",2020-07-01,"Hannah",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E8-57","E8","57",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-58","E8","58",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-59","E8","59",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-60","E8","60",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-61","E8","61",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-62","E8","62",2020-07-01,"Hannah",NA,NA,NA,0,NA,12,0,0,"Sprayed"
"E8-63","E8","63",2020-07-01,"Hannah",NA,NA,NA,0,NA,19,0,0,"Sprayed"
"E8-64","E8","64",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-65","E8","65",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-66","E8","66",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-67","E8","67",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-68","E8","68",2020-07-01,"Hannah",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E8-69","E8","69",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-70","E8","70",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-71","E8","71",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-72","E8","72",2020-07-01,"Hannah",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E8-73","E8","73",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-74","E8","74",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-75","E8","75",2020-07-01,"Hannah",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E8-76","E8","76",2020-07-01,"Hannah",NA,NA,NA,2,NA,6,0,0,"Sprayed"
"E8-77","E8","77",2020-07-01,"Hannah",NA,NA,NA,0,NA,NA,0,NA,"Sprayed"
"E8-78","E8","78",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-79","E8","79",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-80","E8","80",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,1,0.2,"Sprayed"
"E8-81","E8","81",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-82","E8","82",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-83","E8","83",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-84","E8","84",2020-07-01,"Hannah",NA,NA,NA,1,NA,7,1,0.125,"Sprayed"
"E8-85","E8","85",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-86","E8","86",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-87","E8","87",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-88","E8","88",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-89","E8","89",2020-07-01,"Hannah",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E8-90","E8","90",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-91","E8","91",2020-07-01,"Hannah",NA,NA,NA,0,NA,8,0,0,"Sprayed"
"E8-92","E8","92",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-93","E8","93",2020-07-01,"Hannah",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E8-94","E8","94",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-95","E8","95",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-96","E8","96",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-97","E8","97",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-98","E8","98",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-99","E8","99",2020-07-01,"Hannah",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E8-100","E8","100",2020-07-01,"Hannah",NA,NA,NA,2,NA,7,0,0,"Sprayed"
"E8-101","E8","101",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-102","E8","102",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-103","E8","103",2020-07-01,"Hannah",NA,NA,NA,2,NA,6,0,0,"Sprayed"
"E8-104","E8","104",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-105","E8","105",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-106","E8","106",2020-07-01,"Hannah",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E8-107","E8","107",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-108","E8","108",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-109","E8","109",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-110","E8","110",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-111","E8","111",2020-07-01,"Hannah",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E8-112","E8","112",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-113","E8","113",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-114","E8","114",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-115","E8","115",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-116","E8","116",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-117","E8","117",2020-07-01,"Hannah",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E8-118","E8","118",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-119","E8","119",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-120","E8","120",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-121","E8","121",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-122","E8","122",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-123","E8","123",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-124","E8","124",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-125","E8","125",2020-07-01,"Hannah",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E8-126","E8","126",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-127","E8","127",2020-07-01,"Hannah",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E8-128","E8","128",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-129","E8","129",2020-07-01,"Hannah",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E8-130","E8","130",2020-07-01,"Hannah",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E8-131","E8","131",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-132","E8","132",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-133","E8","133",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-134","E8","134",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-135","E8","135",2020-07-01,"Hannah",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E8-136","E8","136",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-137","E8","137",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-138","E8","138",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-139","E8","139",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-140","E8","140",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-142","E8","142",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-143","E8","143",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-144","E8","144",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-145","E8","145",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-146","E8","146",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-147","E8","147",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-148","E8","148",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-149","E8","149",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-150","E8","150",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-151","E8","151",2020-07-01,"Hannah",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E8-152","E8","152",2020-07-01,"Hannah",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E8-153","E8","153",2020-07-01,"Hannah",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E8-154","E8","154",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-155","E8","155",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-156","E8","156",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-157","E8","157",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-158","E8","158",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-159","E8","159",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-160","E8","160",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-161","E8","161",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-162","E8","162",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-163","E8","163",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-164","E8","164",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-165","E8","165",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-166","E8","166",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-167","E8","167",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-168","E8","168",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-169","E8","169",2020-07-01,"Hannah",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E8-170","E8","170",2020-07-01,"Hannah",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E8-171","E8","171",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-172","E8","172",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-173","E8","173",2020-07-01,"Hannah",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E8-174","E8","174",2020-07-01,"Hannah",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E8-175","E8","175",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-176","E8","176",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-177","E8","177",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-178","E8","178",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-179","E8","179",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-180","E8","180",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-181","E8","181",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-182","E8","182",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-183","E8","183",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-184","E8","184",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-185","E8","185",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-186","E8","186",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-187","E8","187",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-188","E8","188",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E8-189","E8","189",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-190","E8","190",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-191","E8","191",2020-07-01,"Hannah",NA,NA,NA,2,NA,1,0,0,"Sprayed"
"E8-192","E8","192",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-193","E8","193",2020-07-01,"Hannah",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E8-194","E8","194",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-195","E8","195",2020-07-01,"Hannah",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E8-196","E8","196",2020-07-01,"Hannah",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E8-197","E8","197",2020-07-01,"Hannah",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E8-198","E8","198",2020-07-01,"Hannah",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E8-199","E8","199",2020-07-01,"Hannah",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E8-200","E8","200",2020-07-01,"Hannah",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E9-1","E9","1",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-2","E9","2",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-3","E9","3",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-4","E9","4",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E9-5","E9","5",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-6","E9","6",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-7","E9","7",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-8","E9","8",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-9","E9","9",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-10","E9","10",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E9-11","E9","11",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-12","E9","12",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-13","E9","13",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-14","E9","14",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-15","E9","15",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-16","E9","16",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-17","E9","17",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-18","E9","18",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-19","E9","19",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-20","E9","20",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-21","E9","21",2020-07-01,"Hannah",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E9-22","E9","22",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-23","E9","23",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-24","E9","24",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-25","E9","25",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-26","E9","26",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-27","E9","27",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-28","E9","28",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-29","E9","29",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-30","E9","30",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-31","E9","31",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-32","E9","32",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E9-33","E9","33",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-34","E9","34",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E9-35","E9","35",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E9-36","E9","36",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E9-37","E9","37",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E9-38","E9","38",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E9-39","E9","39",2020-07-01,"Hannah",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
