BLK,POS,Date,Measurer,VEG,BUDS,FLOWERS,FRUITS,ABT,M,S,N
E3,5,2022-09-13,,,,,,,,,
E3,6,2022-09-13,,130,,140,139,,,,
E3,7,2022-09-13,,,,,,,,,
E3,8,2022-09-13,,,,,,,,,
E3,9,2022-09-13,,,,,,,,,
E3,10,2022-09-13,,,,,,,,,
E3,11,2022-09-13,,,,,,,,,
E3,12,2022-09-13,,,,,,,,,
E3,13,2022-09-13,,,,,,,,,
E3,14,2022-09-13,,,,,,,,,
E3,15,2022-09-13,,,,,,,,,
E3,16,2022-09-13,,,,,,,,,
E3,17,2022-09-13,,,,,,,,,
E3,18,2022-09-13,,,,,,,,,
E3,19,2022-09-13,,,,,,,,,
E3,20,2022-09-13,,,,,,,,,
E3,21,2022-09-13,,,,,,,,,
E3,22,2022-09-13,,,,,,,,,
E3,23,2022-09-13,,,,,,,,,
E3,24,2022-09-13,,,,,,,,,
E3,25,2022-09-13,,,,,,,,,
E3,26,2022-09-13,,120,146,145,126,140,,,
E3,27,2022-09-13,,,,,,,,,
E3,28,2022-09-13,,,,,,,,,
E3,29,2022-09-13,,,,,,,,,
E3,30,2022-09-13,,,,,,,,,
E3,31,2022-09-13,,110,,162,160,,,,
E3,32,2022-09-13,,,,,,,,,
E3,33,2022-09-13,,,,,,,,,
E3,34,2022-09-13,,,,,,,,,
E3,35,2022-09-13,,,,,,,,,
E3,36,2022-09-13,,,,,,,,,
E3,37,2022-09-13,,,,,,,,,
E3,38,2022-09-13,,,,,,,,,
E3,39,2022-09-13,,,,,,,,,
E3,40,2022-09-13,,,,,,,,,
E3,41,2022-09-13,,,,,,,,,
E3,42,2022-09-13,,,,,,,,,
E3,43,2022-09-13,,,,,,,,,
E3,44,2022-09-13,,,,,,,,,
E3,45,2022-09-13,,,,,,,,,
E3,46,2022-09-13,,,,,,,,,
E3,47,2022-09-13,,,,,,,,,
E3,48,2022-09-13,,,,,,,,,
E3,49,2022-09-13,,,,,,,,,
E3,50,2022-09-13,,,,,,,,,
E3,51,2022-09-13,,,,,,,,,
E3,52,2022-09-13,,,,,,,,,
E3,53,2022-09-13,,,,,,,,,
E3,54,2022-09-13,,,,,,,,,
E3,55,2022-09-13,,,,,,,,,
E3,56,2022-09-13,,,,,,,,,
E3,57,2022-09-13,,,,,,,,,
E3,58,2022-09-13,,,,,,,,,
E3,59,2022-09-13,,,,,,,,,
E3,60,2022-09-13,,,,,,,,,
E3,61,2022-09-13,,,,,,,,,
E3,62,2022-09-13,,,,,,,,,
E3,63,2022-09-13,,,,,,,,,
E3,64,2022-09-13,,,,,,,,,
E3,65,2022-09-13,,,,,,,,,
E3,66,2022-09-13,,,,,,,,,
E3,67,2022-09-13,,,,,,,,,
E3,68,2022-09-13,,,,,,,,,
E3,69,2022-09-13,,,,,,,,,
E3,70,2022-09-13,,,,,,,,,
E3,71,2022-09-13,,,,,,,,,
E3,72,2022-09-13,,,,,,,,,
E3,73,2022-09-13,,,,,,,,,
E3,74,2022-09-13,,,,,,,,,
E3,75,2022-09-13,,,,,,,,,
E3,76,2022-09-13,,,,,,,,,
E3,77,2022-09-13,,,,,,,,,
E3,78,2022-09-13,,,,,,,,,
E3,79,2022-09-13,,,,,,,,,
E3,80,2022-09-13,,,,,,,,,
E3,81,2022-09-13,,,,,,,,,
E3,82,2022-09-13,,,,,,,,,
E3,83,2022-09-13,,,,,,,,,
E3,84,2022-09-13,,,,,,,,,
E3,85,2022-09-13,,,,,,,,,
E3,86,2022-09-13,,,,,,,,,
E3,87,2022-09-13,,,,,,,,,
E3,88,2022-09-13,,,,,,,,,
E3,89,2022-09-13,,,,,,,,,
E3,90,2022-09-13,,,,,,,,,
E3,91,2022-09-13,,,,,,,,,
E3,92,2022-09-13,,,,,,,,,
E3,93,2022-09-13,,,,,,,,,
E3,94,2022-09-13,,,,,,,,,
E3,95,2022-09-13,,,,,,,,,
E3,96,2022-09-13,,,,,,,,,
E3,97,2022-09-13,,,,,,,,,
E3,98,2022-09-13,,,,,,,,,
E3,99,2022-09-13,,,,,,,,,
E3,100,2022-09-13,,,,,,,,,
E3,101,2022-09-13,,,,,,,,,
E3,102,2022-09-13,,,,,,,,,
E3,103,2022-09-13,,,,,,,,,
E3,104,2022-09-13,,,,,,,,,
E3,105,2022-09-13,,,,,,,,,
E3,106,2022-09-13,,,,,,,,,
E3,107,2022-09-13,,,,,,,,,
E3,108,2022-09-13,,,,,,,,,
E3,109,2022-09-13,,,,,,,,,
E3,110,2022-09-13,,,,,,,,,
E3,111,2022-09-13,,,,,,,,,
E3,112,2022-09-13,,,,,,,,,
E3,113,2022-09-13,,,,,,,,,
E3,114,2022-09-13,,,,,,,,,
E3,115,2022-09-13,,,,,,,,,
E3,116,2022-09-13,,,,,,,,,
E3,117,2022-09-13,,,,,,,,,
E3,118,2022-09-13,,140,160,159,157,,,,
E3,119,2022-09-13,,,,,,,,,
E3,120,2022-09-13,,,,,,,,,
E3,121,2022-09-13,,,,,,,,,
E3,122,2022-09-13,,,,,,,,,
E3,123,2022-09-13,,,,,,,,,
E3,124,2022-09-13,,,,,,,,,
E3,125,2022-09-13,,,,,,,,,
E3,126,2022-09-13,,,,,,,,,
E3,127,2022-09-13,,,,,,,,,
E3,128,2022-09-13,,,,,,,,,
E3,129,2022-09-13,,,,,,,,,
E3,130,2022-09-13,,,,,,,,,
E3,131,2022-09-13,,,,,,,,,
E3,132,2022-09-13,,,,,,,,,
E3,133,2022-09-13,,,,,,,,,
E3,134,2022-09-13,,,,,,,,,
E3,135,2022-09-13,,,,,,,,,
E3,136,2022-09-13,,130,,159,,154,,,
E3,137,2022-09-13,,,,,,,,,
E3,138,2022-09-13,,,,,,,,,
E3,139,2022-09-13,,,,,,,,,
E3,140,2022-09-13,,,,,,,,,
E3,141,2022-09-13,,,,,,,,,
E3,142,2022-09-13,,,,,,,,,
E3,143,2022-09-13,,,,,,,,,
E3,144,2022-09-13,,,,,,,,,
E3,145,2022-09-13,,,,,,,,,
E3,146,2022-09-13,,,,,,,,,
E3,147,2022-09-13,,142,,170,157,169,,,
E3,148,2022-09-13,,,,,,,,,
E3,149,2022-09-13,,,,,,,,,
E3,150,2022-09-13,,,,,,,,,
E3,151,2022-09-13,,,,,,,,,
E3,152,2022-09-13,,,,,,,,,
E3,153,2022-09-13,,,,,,,,,
E3,154,2022-09-13,,,,,,,,,
E3,155,2022-09-13,,,,,,,,,
E3,156,2022-09-13,,,,,,,,,
E3,157,2022-09-13,,,,,,,,,
E3,158,2022-09-13,,,,,,,,,
E3,159,2022-09-13,,,,,,,,,
E3,160,2022-09-13,,,,,,,,,
E3,161,2022-09-13,,,,,,,,,
E3,162,2022-09-13,,,,,,,,,
E3,163,2022-09-13,,,,,,,,,
E3,164,2022-09-13,,,,,,,,,
E3,165,2022-09-13,,,,,,,,,
E3,166,2022-09-13,,,,,,,,,
E3,167,2022-09-13,,,,,,,,,
E3,168,2022-09-13,,,,,,,,,
E3,169,2022-09-13,,,,,,,,,
E3,170,2022-09-13,,,,,,,,,
E3,171,2022-09-13,,,,,,,,,
E3,172,2022-09-13,,,,,,,,,
E3,173,2022-09-13,,,,,,,,,
E3,174,2022-09-13,,,,,,,,,
E3,175,2022-09-13,,,,,,,,,
E3,176,2022-09-13,,,,,,,,,
E3,177,2022-09-13,,,,,,,,,
E3,178,2022-09-13,,,,,,,,,
E3,179,2022-09-13,,,,,,,,,
E3,180,2022-09-13,,,,,,,,,
E3,181,2022-09-13,,,,,,,,,
E3,182,2022-09-13,,,,,,,,,
E3,183,2022-09-13,,,,,,,,,
E3,184,2022-09-13,,,,,,,,,
E3,185,2022-09-13,,,,,,,,,
E3,186,2022-09-13,,,,,,,,,
E3,187,2022-09-13,,,,,,,,,
E3,188,2022-09-13,,,,,,,,,
E3,189,2022-09-13,,,,,,,,,
E3,190,2022-09-13,,,,,,,,,
E3,191,2022-09-13,,,,,,,,,
E3,192,2022-09-13,,,,,,,,,
E3,193,2022-09-13,,,,,,,,,
E3,194,2022-09-13,,,,,,,,,
E3,195,2022-09-13,,,,,,,,,
E3,196,2022-09-13,,,,,,,,,
E3,197,2022-09-13,,,,,,,,,
E3,198,2022-09-13,,,,,,,,,
E3,199,2022-09-13,,,,,,,,,
E3,200,2022-09-13,,,,,,,,,
E4,1,2022-09-13,,,,,,,,,
E4,2,2022-09-13,,,,,,,,,
E4,3,2022-09-13,,,,,,,,,
E4,4,2022-09-13,,,,,,,,,
E4,5,2022-09-13,,,,,,,,,
E4,6,2022-09-13,,87,100,98,96,,,,
E4,7,2022-09-13,,,,,,,,,
E4,8,2022-09-13,,,,,,,,,
E4,9,2022-09-13,,,,,,,,,
E4,10,2022-09-13,,,,,,,,,
E4,11,2022-09-13,,,,,,,,,
E4,12,2022-09-13,,,,,,,,,
E4,13,2022-09-13,,,,,,,,,
E4,14,2022-09-13,,,,,,,,,
E4,15,2022-09-13,,,,,,,,,
E4,16,2022-09-13,,,,,,,,,
E4,17,2022-09-13,,,,,,,,,
E4,18,2022-09-13,,,,,,,,,
E4,19,2022-09-13,,,,,,,,,
E4,20,2022-09-13,,,,,,,,,
E4,21,2022-09-13,,,,,,,,,
E4,22,2022-09-13,,,,,,,,,
E4,23,2022-09-13,,,,,,,,,
E4,24,2022-09-13,,,,,,,,,
E4,25,2022-09-13,,,,,,,,,
E4,26,2022-09-13,,,,,,,,,
E4,27,2022-09-13,,,,,,,,,
E4,28,2022-09-13,,,,,,,,,
E4,29,2022-09-13,,,,,,,,,
E4,30,2022-09-13,,,,,,,,,
E4,31,2022-09-13,,,,,,,,,
E4,32,2022-09-13,,,,,,,,,
E4,33,2022-09-13,,,,,,,,,
E4,34,2022-09-13,,134,,144,142,,,,
E4,35,2022-09-13,,,,,,,,,
E4,36,2022-09-13,,,,,,,,,
E4,37,2022-09-13,,,,,,,,,
E4,38,2022-09-13,,,,,,,,,
E4,39,2022-09-13,,,,,,,,,
E4,40,2022-09-13,,,,,,,,,
E4,41,2022-09-13,,,,,,,,,
E4,42,2022-09-13,,,,,,,,,
E4,43,2022-09-13,,,,,,,,,
E4,44,2022-09-13,,,,,,,,,
E4,45,2022-09-13,,,,,,,,,
E4,46,2022-09-13,,,,,,,,,
E4,47,2022-09-13,,,,,,,,,
E4,48,2022-09-13,,121,132,131,127,,,,
E4,49,2022-09-13,,,,,,,,,
E4,50,2022-09-13,,,,,,,,,
E4,51,2022-09-13,,,,,,,,,
E4,52,2022-09-13,,,,,,,,,
E4,53,2022-09-13,,,,,,,,,
E4,54,2022-09-13,,,,,,,,,
E4,55,2022-09-13,,,,,,,,,
E4,56,2022-09-13,,,,,,,,,
E4,57,2022-09-13,,,,,,,,,
E4,58,2022-09-13,,,,,,,,,
E4,59,2022-09-13,,,,,,,,,
E4,60,2022-09-13,,,,,,,,,
E4,61,2022-09-13,,,,,,,,,
E4,62,2022-09-13,,,,,,,,,
E4,63,2022-09-13,,,,,,,,,
E4,64,2022-09-13,,,,,,,,,
E4,65,2022-09-13,,,,,,,,,
E4,66,2022-09-13,,,,,,,,,
E4,67,2022-09-13,,,,,,,,,
E4,68,2022-09-13,,,,,,,,,
E4,69,2022-09-13,,,,,,,,,
E4,70,2022-09-13,,,,,,,,,
E4,71,2022-09-13,,,,,,,,,
E4,72,2022-09-13,,,,,,,,,
E4,73,2022-09-13,,132,144,143,142,,,,
E4,74,2022-09-13,,116,140,134,132,,,,
E4,75,2022-09-13,,,,,,,,,
E4,76,2022-09-13,,,,,,,,,
E4,77,2022-09-13,,,,,,,,,
E4,78,2022-09-13,,,,,,,,,
E4,79,2022-09-13,,,,,,,,,
E4,80,2022-09-13,,,,,,,,,
E4,81,2022-09-13,,,,,,,,,
E4,82,2022-09-13,,,,,,,,,
E4,83,2022-09-13,,,,,,,,,
E4,84,2022-09-13,,,,,,,,,
E4,85,2022-09-13,,,,,,,,,
E4,86,2022-09-13,,,,,,,,,
E4,87,2022-09-13,,,,,,,,,
E4,88,2022-09-13,,,,,,,,,
E4,89,2022-09-13,,,,,,,,,
E4,90,2022-09-13,,,,,,,,,
E4,91,2022-09-13,,,,,,,,,
E4,92,2022-09-13,,115,,120,117,,,,
E4,93,2022-09-13,,,,,,,,,
E4,94,2022-09-13,,,,,,,,,
E4,95,2022-09-13,,,,,,,,,
E4,96,2022-09-13,,,,,,,,,
E4,97,2022-09-13,,,,,,,,,
E4,98,2022-09-13,,,,,,,,,
E4,99,2022-09-13,,,,,,,,,
E4,100,2022-09-13,,117,,131,130,,,,
E4,101,2022-09-13,,,,,,,,,
E4,102,2022-09-13,,,,,,,,,
E4,103,2022-09-13,,,,,,,,,
E4,104,2022-09-13,,,,,,,,,
E4,105,2022-09-13,,,,,,,,,
E4,106,2022-09-13,,,,,,,,,
E4,107,2022-09-13,,,,,,,,,
E4,108,2022-09-13,,,,,,,,,
E4,109,2022-09-13,,,,,,,,,
E4,110,2022-09-13,,,,,,,,,
E4,111,2022-09-13,,,,,,,,,
E4,112,2022-09-13,,,,,,,,,
E4,113,2022-09-13,,,,,,,,,
E4,114,2022-09-13,,,,,,,,,
E4,115,2022-09-13,,,,,,,,,
E4,116,2022-09-13,,,,,,,,,
E4,117,2022-09-13,,120,,123,122,,,,
E4,118,2022-09-13,,,,,,,,,
E4,119,2022-09-13,,,,,,,,,
E4,120,2022-09-13,,,,,,,,,
E4,121,2022-09-13,,,,,,,,,
E4,122,2022-09-13,,,,,,,,,
E4,123,2022-09-13,,,,,,,,,
E4,124,2022-09-13,,,,,,,,,
E4,125,2022-09-13,,,,,,,,,
E4,126,2022-09-13,,,,,,,,,
E4,127,2022-09-13,,,,,,,,,
E4,128,2022-09-13,,,,,,,,,
E4,129,2022-09-13,,,,,,,,,
E4,130,2022-09-13,,,,,,,,,
E4,131,2022-09-13,,,,,,,,,
E4,132,2022-09-13,,,,,,,,,
E4,133,2022-09-13,,,,,,,,,
E4,134,2022-09-13,,,,,,,,,
E4,135,2022-09-13,,,,,,,,,
E4,136,2022-09-13,,,,,,,,,
E4,137,2022-09-13,,,,,,,,,
E4,138,2022-09-13,,,,,,,,,
E4,139,2022-09-13,,,,,,,,,
E4,140,2022-09-13,,,,,,,,,
E4,141,2022-09-13,,,,,,,,,
E4,142,2022-09-13,,,,,,,,,
E4,143,2022-09-13,,,,,,,,,
E4,144,2022-09-13,,110,,117,116,,,,
E4,145,2022-09-13,,,,,,,,,
E4,146,2022-09-13,,,,,,,,,
E4,147,2022-09-13,,124,130,128,,,,,
E4,148,2022-09-13,,,,,,,,,
E4,149,2022-09-13,,,,,,,,,
E4,150,2022-09-13,,,,,,,,,
E4,151,2022-09-13,,,,,,,,,
E4,152,2022-09-13,,,,,,,,,
E4,153,2022-09-13,,,,,,,,,
E4,154,2022-09-13,,,,,,,,,
E4,155,2022-09-13,,,,,,,,,
E4,156,2022-09-13,,,,,,,,,
E4,157,2022-09-13,,,,,,,,,
E4,158,2022-09-13,,,,,,,,,
E4,159,2022-09-13,,,,,,,,,
E4,160,2022-09-13,,,,,,,,,
E4,161,2022-09-13,,,,,,,,,
E4,162,2022-09-13,,,,,,,,,
E4,163,2022-09-13,,,,,,,,,
E4,164,2022-09-13,,,,,,,,,
E4,165,2022-09-13,,,,,,,,,
E4,166,2022-09-13,,,,,,,,,
E4,167,2022-09-13,,,,,,,,,
E4,168,2022-09-13,,,,,,,,,
E4,169,2022-09-13,,,,,,,,,
E4,170,2022-09-13,,,,,,,,,
E4,171,2022-09-13,,,,,,,,,
E4,172,2022-09-13,,,,,,,,,
E4,173,2022-09-13,,,,,,,,,
E4,174,2022-09-13,,,,,,,,,
E4,175,2022-09-13,,,,,,,,,
E4,176,2022-09-13,,,,,,,,,
E4,177,2022-09-13,,,,,,,,,
E4,178,2022-09-13,,,,,,,,,
E4,179,2022-09-13,,,,,,,,,
E4,180,2022-09-13,,,,,,,,,
E4,181,2022-09-13,,,,,,,,,
E4,182,2022-09-13,,,,,,,,,
E4,183,2022-09-13,,,,,,,,,
E4,184,2022-09-13,,,,,,,,,
E4,185,2022-09-13,,,,,,,,,
E4,186,2022-09-13,,,,,,,,,
E4,187,2022-09-13,,,,,,,,,
E4,188,2022-09-13,,,,,,,,,
E4,189,2022-09-13,,,,,,,,,
E4,190,2022-09-13,,,,,,,,,
E4,191,2022-09-13,,,,,,,,,
E4,192,2022-09-13,,,,,,,,,
E4,193,2022-09-13,,,,,,,,,
E4,194,2022-09-13,,,,,,,,,
E4,195,2022-09-13,,,,,,,,,
E4,196,2022-09-13,,,,,,,,,
E4,197,2022-09-13,,,,,,,,,
E4,198,2022-09-13,,,,,,,,,
E4,199,2022-09-13,,,,,,,,,
E4,200,2022-09-13,,,,,,,,,
E4,201,2022-09-13,,,,,,,,,
E5,1,2022-09-13,,,,,,,,,
E5,2,2022-09-13,,,,,,,,,
E5,3,2022-09-13,,,,,,,,,
E5,4,2022-09-13,,,,,,,,,
E5,5,2022-09-13,,,,,,,,,
E5,6,2022-09-13,,,,,,,,,
E5,7,2022-09-13,,,,,,,,,
E5,8,2022-09-13,,,,,,,,,
E5,9,2022-09-13,,,,,,,,,
E5,10,2022-09-13,,,,,,,,,
E5,11,2022-09-13,,,,,,,,,
E5,12,2022-09-13,,,,,,,,,
E5,13,2022-09-13,,,,,,,,,
E5,14,2022-09-13,,,,,,,,,
E5,15,2022-09-13,,,,,,,,,
E5,16,2022-09-13,,,,,,,,,
E5,17,2022-09-13,,,,,,,,,
E5,18,2022-09-13,,108,114,113,111,,,,
E5,19,2022-09-13,,,,,,,,,
E5,20,2022-09-13,,,,,,,,,
E5,21,2022-09-13,,,,,,,,,
E5,22,2022-09-13,,,,,,,,,
E5,23,2022-09-13,,,,,,,,,
E5,24,2022-09-13,,,,,,,,,
E5,25,2022-09-13,,114,128,125,120,,,,
E5,26,2022-09-13,,,,,,,,,
E5,27,2022-09-13,,,,,,,,,
E5,28,2022-09-13,,,,,,,,,
E5,29,2022-09-13,,,,,,,,,
E5,30,2022-09-13,,,,,,,,,
E5,31,2022-09-13,,,,,,,,,
E5,32,2022-09-13,,,,,,,,,
E5,33,2022-09-13,,,,,,,,,
E5,34,2022-09-13,,,,,,,,,
E5,35,2022-09-13,,,,,,,,,
E5,36,2022-09-13,,,,,,,,,
E5,37,2022-09-13,,,,,,,,,
E5,38,2022-09-13,,,,,,,,,
E5,39,2022-09-13,,,,,,,,,
E5,40,2022-09-13,,,,,,,,,
E5,41,2022-09-13,,,,,,,,,
E5,42,2022-09-13,,,,,,,,,
E5,43,2022-09-13,,,,,,,,,
E5,44,2022-09-13,,,,,,,,,
E5,45,2022-09-13,,,,,,,,,
E5,46,2022-09-13,,,,,,,,,
E5,47,2022-09-13,,,,,,,,,
E5,48,2022-09-13,,,,,,,,,
E5,49,2022-09-13,,,,,,,,,
E5,50,2022-09-13,,,,,,,,,
E5,51,2022-09-13,,,,,,,,,
E5,52,2022-09-13,,,,,,,,,
E5,53,2022-09-13,,,,,,,,,
E5,54,2022-09-13,,,,,,,,,
E5,55,2022-09-13,,,,,,,,,
E5,56,2022-09-13,,,,,,,,,
E5,57,2022-09-13,,,,,,,,,
E5,58,2022-09-13,,,,,,,,,
E5,59,2022-09-13,,,,,,,,,
E5,60,2022-09-13,,,,,,,,,
E5,61,2022-09-13,,,,,,,,,
E5,62,2022-09-13,,,,,,,,,
E5,63,2022-09-13,,,,,,,,,
E5,64,2022-09-13,,,,,,,,,
E5,65,2022-09-13,,,,,,,,,
E5,66,2022-09-13,,,,,,,,,
E5,67,2022-09-13,,,,,,,,,
E5,68,2022-09-13,,,,,,,,,
E5,69,2022-09-13,,,,,,,,,
E5,70,2022-09-13,,,,,,,,,
E5,71,2022-09-13,,,,,,,,,
E5,72,2022-09-13,,,,,,,,,
E5,73,2022-09-13,,,,,,,,,
E5,74,2022-09-13,,,,,,,,,
E5,75,2022-09-13,,,,,,,,,
E5,76,2022-09-13,,,,,,,,,
E5,77,2022-09-13,,,,,,,,,
E5,78,2022-09-13,,,,,,,,,
E5,79,2022-09-13,,,,,,,,,
E5,80,2022-09-13,,,,,,,,,
E5,81,2022-09-13,,,,,,,,,
E5,82,2022-09-13,,,,,,,,,
E5,83,2022-09-13,,,,,,,,,
E5,84,2022-09-13,,,,,,,,,
E5,85,2022-09-13,,,,,,,,,
E5,86,2022-09-13,,,,,,,,,
E5,87,2022-09-13,,,,,,,,,
E5,88,2022-09-13,,,,,,,,,
E5,89,2022-09-13,,,,,,,,,
E5,90,2022-09-13,,,,,,,,,
E5,91,2022-09-13,,,,,,,,,
E5,92,2022-09-13,,,,,,,,,
E5,93,2022-09-13,,,,,,,,,
E5,94,2022-09-13,,,,,,,,,
E5,95,2022-09-13,,,,,,,,,
E5,96,2022-09-13,,,,,,,,,
E5,97,2022-09-13,,,,,,,,,
E5,98,2022-09-13,,,,,,,,,
E5,99,2022-09-13,,,,,,,,,
E5,100,2022-09-13,,,,,,,,,
E5,101,2022-09-13,,,,,,,,,
E5,102,2022-09-13,,,,,,,,,
E5,103,2022-09-13,,,,,,,,,
E5,104,2022-09-13,,,,,,,,,
E5,105,2022-09-13,,,,,,,,,
E5,106,2022-09-13,,,,,,,,,
E5,107,2022-09-13,,,,,,,,,
E5,108,2022-09-13,,,,,,,,,
E5,109,2022-09-13,,,,,,,,,
E5,110,2022-09-13,,,,,,,,,
E5,111,2022-09-13,,,,,,,,,
E5,112,2022-09-13,,,,,,,,,
E5,113,2022-09-13,,,,,,,,,
E5,114,2022-09-13,,,,,,,,,
E5,115,2022-09-13,,,,,,,,,
E5,116,2022-09-13,,,,,,,,,
E5,117,2022-09-13,,,,,,,,,
E5,118,2022-09-13,,,,,,,,,
E5,119,2022-09-13,,,,,,,,,
E5,120,2022-09-13,,,,,,,,,
E5,121,2022-09-13,,,,,,,,,
E5,122,2022-09-13,,,,,,,,,
E5,123,2022-09-13,,,,,,,,,
E5,124,2022-09-13,,,,,,,,,
E5,125,2022-09-13,,,,,,,,,
E5,126,2022-09-13,,,,,,,,,
E5,127,2022-09-13,,,,,,,,,
E5,128,2022-09-13,,,,,,,,,
E5,129,2022-09-13,,,,,,,,,
E5,130,2022-09-13,,,,,,,,,
E5,131,2022-09-13,,,,,,,,,
E5,132,2022-09-13,,,,,,,,,
E5,133,2022-09-13,,,,,,,,,
E5,134,2022-09-13,,,,,,,,,
E5,135,2022-09-13,,,,,,,,,
E5,136,2022-09-13,,,,,,,,,
E5,137,2022-09-13,,,,,,,,,
E5,138,2022-09-13,,,,,,,,,
E5,139,2022-09-13,,,,,,,,,
E5,140,2022-09-13,,,,,,,,,
E5,141,2022-09-13,,,,,,,,,
E5,142,2022-09-13,,,,,,,,,
E5,143,2022-09-13,,144,,164,162,,,,
E5,144,2022-09-13,,,,,,,,,
E5,145,2022-09-13,,,,,,,,,
E5,146,2022-09-13,,,,,,,,,
E5,147,2022-09-13,,,,,,,,,
E5,148,2022-09-13,,,,,,,,,
E5,149,2022-09-13,,,,,,,,,
E5,150,2022-09-13,,,,,,,,,
E5,151,2022-09-13,,,,,,,,,
E5,152,2022-09-13,,,,,,,,,
E5,153,2022-09-13,,,,,,,,,
E5,154,2022-09-13,,,,,,,,,
E5,155,2022-09-13,,,,,,,,,
E5,156,2022-09-13,,,,,,,,,
E5,157,2022-09-13,,,,,,,,,
E5,158,2022-09-13,,,,,,,,,
E5,159,2022-09-13,,,,,,,,,
E5,160,2022-09-13,,,,,,,,,
E5,161,2022-09-13,,,,,,,,,
E5,162,2022-09-13,,,,,,,,,
E5,163,2022-09-13,,164,181,180,167,,,,
E5,164,2022-09-13,,,,,,,,,
E5,165,2022-09-13,,,,,,,,,
E5,166,2022-09-13,,,,,,,,,
E5,167,2022-09-13,,,,,,,,,
E5,168,2022-09-13,,,,,,,,,
E5,169,2022-09-13,,,,,,,,,
E5,170,2022-09-13,,,,,,,,,
E5,171,2022-09-13,,127,157,155,150,,,,
E5,172,2022-09-13,,,,,,,,,
E5,173,2022-09-13,,,,,,,,,
E5,174,2022-09-13,,,,,,,,,
E5,175,2022-09-13,,,,,,,,,
E5,176,2022-09-13,,,,,,,,,
E5,177,2022-09-13,,,,,,,,,
E5,178,2022-09-13,,,,,,,,,
E5,179,2022-09-13,,,,,,,,,
E5,180,2022-09-13,,,,,,,,,
E5,181,2022-09-13,,,,,,,,,
E5,182,2022-09-13,,,,,,,,,
E5,183,2022-09-13,,,,,,,,,
E5,184,2022-09-13,,,,,,,,,
E5,185,2022-09-13,,,,,,,,,
E5,186,2022-09-13,,,,,,,,,
E5,187,2022-09-13,,,,,,,,,
E5,188,2022-09-13,,,,,,,,,
E5,189,2022-09-13,,,,,,,,,
E5,190,2022-09-13,,,,,,,,,
E5,191,2022-09-13,,,,,,,,,
E5,192,2022-09-13,,,,,,,,,
E5,193,2022-09-13,,,,,,,,,
E5,194,2022-09-13,,,,,,,,,
E5,195,2022-09-13,,,,,,,,,
E5,196,2022-09-13,,,,,,,,,
E5,197,2022-09-13,,,,,,,,,
E5,198,2022-09-13,,,,,,,,,
E5,199,2022-09-13,,,,,,,,,
E5,200,2022-09-13,,,,,,,,,
E6,1,2022-09-13,,,,,,,,,
E6,2,2022-09-13,,,,,,,,,
E6,3,2022-09-13,,,,,,,,,
E6,4,2022-09-13,,,,,,,,,
E6,5,2022-09-13,,,,,,,,,
E6,6,2022-09-13,,,,,,,,,
E6,7,2022-09-13,,,,,,,,,
E6,8,2022-09-13,,,,,,,,,
E6,9,2022-09-13,,,,,,,,,
E6,10,2022-09-13,,,,,,,,,
E6,11,2022-09-13,,,,,,,,,
E6,12,2022-09-13,,,,,,,,,
E6,13,2022-09-13,,,,,,,,,
E6,14,2022-09-13,,,,,,,,,
E6,15,2022-09-13,,,,,,,,,
E6,16,2022-09-13,,,,,,,,,
E6,17,2022-09-13,,,,,,,,,
E6,18,2022-09-13,,,,,,,,,
E6,19,2022-09-13,,,,,,,,,
E6,20,2022-09-13,,,,,,,,,
E6,21,2022-09-13,,,,,,,,,
E6,22,2022-09-13,,,,,,,,,
E6,23,2022-09-13,,,,,,,,,
E6,24,2022-09-13,,,,,,,,,
E6,25,2022-09-13,,,,,,,,,
E6,26,2022-09-13,,,,,,,,,
E6,27,2022-09-13,,,,,,,,,
E6,28,2022-09-13,,,,,,,,,
E6,29,2022-09-13,,,,,,,,,
E6,30,2022-09-13,,142,184,182,163,180,,,
E6,31,2022-09-13,,,,,,,,,
E6,32,2022-09-13,,,,,,,,,
E6,33,2022-09-13,,,,,,,,,
E6,34,2022-09-13,,,,,,,,,
E6,35,2022-09-13,,,,,,,,,
E6,36,2022-09-13,,,,,,,,,
E6,37,2022-09-13,,,,,,,,,
E6,38,2022-09-13,,,,,,,,,
E6,39,2022-09-13,,,,,,,,,
E6,40,2022-09-13,,,,,,,,,
E6,41,2022-09-13,,,,,,,,,
E6,42,2022-09-13,,,,,,,,,
E6,43,2022-09-13,,,,,,,,,
E6,44,2022-09-13,,,,,,,,,
E6,45,2022-09-13,,,,,,,,,
E6,46,2022-09-13,,,,,,,,,
E6,47,2022-09-13,,,,,,,,,
E6,48,2022-09-13,,,,,,,,,
E6,49,2022-09-13,,,,,,,,,
E6,50,2022-09-13,,,,,,,,,
E6,51,2022-09-13,,,,,,,,,
E6,52,2022-09-13,,,,,,,,,
E6,53,2022-09-13,,,,,,,,,
E6,54,2022-09-13,,,,,,,,,
E6,55,2022-09-13,,,,,,,,,
E6,56,2022-09-13,,,,,,,,,
E6,57,2022-09-13,,,,,,,,,
E6,58,2022-09-13,,,,,,,,,
E6,59,2022-09-13,,,,,,,,,
E6,60,2022-09-13,,,,,,,,,
E6,61,2022-09-13,,,,,,,,,
E6,62,2022-09-13,,,,,,,,,
E6,63,2022-09-13,,,,,,,,,
