Block,Position,Date,Measurer,Veg,Bud,Flr,Frt,Abt,M,S,N
E10,31,21-Aug,Matt + Em,99,120,126,,,,,
E10,32,21-Aug,Matt + Em,D,,,,,,,
E10,33,21-Aug,Matt + Em,117,145,143,120,,,,
E10,34,21-Aug,Matt + Em,123,134,128,125,,,,
E10,35,21-Aug,Matt + Em,118,149,147,120,,,,
E10,36,21-Aug,Matt + Em,D,,,,,,,
E10,37,21-Aug,Matt + Em,D,,,,,,,
E10,38,21-Aug,Matt + Em,111,143,141,120,,,,
E10,39,21-Aug,Matt + Em,D,,,,,,,
E10,40,21-Aug,Matt + Em,D,,,,,,,
E10,41,21-Aug,Matt + Em,150,168,163,152,,,,
E10,42,21-Aug,Matt + Em,D,,,,,,,
E10,43,21-Aug,Matt + Em,111,143,142,,,,,
E10,44,21-Aug,Matt + Em,D,,,,,,,
E10,45,21-Aug,Matt + Em,D,,,,,,,
E10,46,21-Aug,Matt + Em,97,131,130,,,,,
E10,47,21-Aug,Matt + Em,122,143,142,123,,,,
E10,48,21-Aug,Matt + Em,149,173,172,149,,,,
E10,49,21-Aug,Matt + Em,65,124,117,111,,,,
E10,50,21-Aug,Matt + Em,D,,,,,,,
E10,51,21-Aug,Matt + Em,125,105,160,,,,,
E10,52,21-Aug,Matt + Em,NA,,,,,,,
E10,53,21-Aug,Matt + Em,131,154,147,133,,,,
E10,54,21-Aug,Matt + Em,D,,,,,,,
E10,55,21-Aug,Matt + Em,D,,,,,,,
E10,56,21-Aug,Matt + Em,D,,,,,,,
E10,57,21-Aug,Matt + Em,D,,,,,,,
E10,58,21-Aug,Matt + Em,130,153,145,133,,,,
E10,59,21-Aug,Matt + Em,160,179,171,162,,,,
E10,60,21-Aug,Matt + Em,91,112,109,93,,,,
E10,61,21-Aug,Matt + Em,D,,,,,,,
E10,62,21-Aug,Matt + Em,110,128,,,,,,
E10,63,21-Aug,Matt + Em,105,137,131,109,,,,
E10,64,21-Aug,Matt + Em,121,144,132,124,,,,
E10,65,21-Aug,Matt + Em,108,132,128,,,,,
E10,66,21-Aug,Matt + Em,D,,,,,,,
E10,67,21-Aug,Matt + Em,D,,,,,,,
E10,68,21-Aug,Matt + Em,101,121,117,103,,,,
E10,69,21-Aug,Matt + Em,75,,,,,,,
E10,70,21-Aug,Matt + Em,101,132,128,,,,,
E10,71,21-Aug,Matt + Em,90,131,120,,,,,
E10,72,21-Aug,Matt + Em,D,,,,,,,
E10,73,21-Aug,Matt + Em,123,141,139,126,,,,
E10,74,21-Aug,Matt + Em,D,,,,,,,
E10,75,21-Aug,Matt + Em,D,,,,,,,
E10,76,21-Aug,Matt + Em,132,153,150,134,,,,
E10,77,21-Aug,Matt + Em,74,82,81,80,,,,
E10,78,21-Aug,Matt + Em,111,,133,130,,,,
E10,79,21-Aug,Matt + Em,100,126,125,119,,,,
E10,80,21-Aug,Matt + Em,D,,,,,,,
E10,81,21-Aug,Matt + Em,D,,,,,,,
E10,82,21-Aug,Matt + Em,D,,,,,,,
E10,83,21-Aug,Matt + Em,D,,,,,,,
E10,84,21-Aug,Matt + Em,100,115,114,113,,,,
E10,85,21-Aug,Matt + Em,D,,,,,,,
E10,86,21-Aug,Matt + Em,D,,,,,,,
E10,87,21-Aug,Matt + Em,D,,,,,,,
E10,88,21-Aug,Matt + Em,111,126,125,118,,,,
E10,89,21-Aug,Matt + Em,150,,170,156,,,,
E10,90,21-Aug,Matt + Em,115,135,131,125,,,,
E10,91,21-Aug,Matt + Em,D,,,,,,,
E10,92,21-Aug,Matt + Em,108,,118,117,,,,
E10,93,21-Aug,Matt + Em,100,,121,118,,,,
E10,94,21-Aug,Matt + Em,125,145,142,137,,,,
E10,95,21-Aug,Matt + Em,D,,,,,,,
E10,96,21-Aug,Matt + Em,109,,119,117,,,,
E10,97,21-Aug,Matt + Em,D,,,,,,,
E10,98,21-Aug,Matt + Em,103,148,143,134,,,,
E10,99,21-Aug,Matt + Em,118,136,133,127,,,,
E10,100,21-Aug,Matt + Em,D,,,,,,,
E10,101,21-Aug,Matt + Em,146,183,181,174,,,,
E10,102,21-Aug,Matt + Em,D,,,,,,,
E10,103,21-Aug,Matt + Em,140,173,172,168,,,,
E10,104,21-Aug,Matt + Em,119,134,132,126,,,,
E10,105,21-Aug,Matt + Em,129,,150,144,,,,
E10,106,21-Aug,Matt + Em,126,162,161,155,,,,
E10,107,21-Aug,Matt + Em,D,,,,,,,
E10,108,21-Aug,Matt + Em,D,,,,,,,
E10,109,21-Aug,Matt + Em,117,133,131,125,,,,
E10,110,21-Aug,Matt + Em,D,,,,,,,
E10,111,21-Aug,Matt + Em,135,163,161,154,,,,
E10,112,21-Aug,Matt + Em,D,,,,,,,
E10,113,21-Aug,Matt + Em,106,139.5,137,135,,,,
E10,114,21-Aug,Matt + Em,109,134,132,124,,,,
E10,115,21-Aug,Matt + Em,91,117,114,108,,,,
E10,116,21-Aug,Matt + Em,115,156.5,155,149,122,,,
E10,117,21-Aug,Matt + Em,140,166,164,158,,,,
E10,118,21-Aug,Matt + Em,114,140,136,128,,,,
E10,119,21-Aug,Matt + Em,114,142,141,140,,,,
E10,120,21-Aug,Matt + Em,D,,,,,,,
E10,121,21-Aug,Matt + Em,119,153,150,143,,,,
E10,122,21-Aug,Matt + Em,135,148,144,140,,,,
E10,123,21-Aug,Matt + Em,150,,167,162,,,,
E10,124,21-Aug,Matt + Em,160,187.5,186,178,,,,
E10,125,21-Aug,Matt + Em,124,152,148,143,,,,
E10,126,21-Aug,Matt + Em,173,215,192,176,,,,
E10,127,21-Aug,Matt + Em,101,113,108,,,,,
E10,128,21-Aug,Matt + Em,D,,,,,,,
E10,129,21-Aug,Matt + Em,118,139,122,,,,,
E10,130,21-Aug,Matt + Em,D,,,,,,,
E10,131,21-Aug,Matt + Em,D,,,,,,,
E10,132,21-Aug,Matt + Em,120,126,122,,,,,
E10,133,21-Aug,Matt + Em,161,187,185,,,,,
E10,134,21-Aug,Matt + Em,103,123,121,,,,,
E10,135,21-Aug,Matt + Em,136,,159,,,,,
E10,136,21-Aug,Matt + Em,D,,,,,,,
E10,137,21-Aug,Matt + Em,D,,,,,,,
E10,138,21-Aug,Matt + Em,D,,,,,,,
E10,139,21-Aug,Matt + Em,147,167,165,150,,,,
E10,140,21-Aug,Matt + Em,91,106,101,93,,,,
E10,141,21-Aug,Matt + Em,103,138,135,,105,,,
E10,142,21-Aug,Matt + Em,NA,,,,,,,
E10,143,21-Aug,Matt + Em,D,,,,,,,
E10,144,21-Aug,Matt + Em,D,,,,,,,
E10,145,21-Aug,Matt + Em,D,,,,,,,
E10,146,21-Aug,Matt + Em,D,,,,,,,
E10,147,21-Aug,Matt + Em,149,181,178,152,,,,
E10,148,21-Aug,Matt + Em,D,,,,,,,
E10,149,21-Aug,Matt + Em,D,,,,,,,
E10,150,21-Aug,Matt + Em,D,,,,,,,
E10,151,21-Aug,Matt + Em,D,,,,,,,
E10,152,21-Aug,Matt + Em,D,,,,,,,
E10,153,21-Aug,Matt + Em,124,168,164,126,,,,
E10,154,21-Aug,Matt + Em,D,,,,,,,
E10,155,21-Aug,Matt + Em,107,124,122,110,,,,
E10,156,21-Aug,Matt + Em,D,,,,,,,
E10,157,21-Aug,Matt + Em,106,124,117,109,,,,
E10,158,21-Aug,Matt + Em,D,,,,,,,
E10,159,21-Aug,Matt + Em,D,,,,,,,
E10,160,21-Aug,Matt + Em,D,,,,,,,
E10,161,21-Aug,Matt + Em,D,,,,,,,
E10,162,21-Aug,Matt + Em,D,,,,,,,
E10,163,21-Aug,Matt + Em,124,144,142,,,,,
E10,164,21-Aug,Matt + Em,D,,,,,,,
E10,165,21-Aug,Matt + Em,D,,,,,,,
E10,166,21-Aug,Matt + Em,D,,,,,,,
E10,167,21-Aug,Matt + Em,D,,,,,,,
E10,168,21-Aug,Matt + Em,D,,,,,,,
E10,169,21-Aug,Matt + Em,D,,,,,,,
E10,170,21-Aug,Matt + Em,D,,,,,,,
E10,171,21-Aug,Matt + Em,D,,,,,,,
E10,172,21-Aug,Matt + Em,NA,,,,,,,
E10,173,21-Aug,Matt + Em,D,,,,,,,
E10,174,21-Aug,Matt + Em,D,,,,,,,
E10,175,21-Aug,Matt + Em,111,147,139,,,,,
E10,176,21-Aug,Matt + Em,108,142,140,112,,,,
E10,177,21-Aug,Matt + Em,D,,,,,,,
E10,178,21-Aug,Matt + Em,121,129,124,122,,,,
E10,179,21-Aug,Matt + Em,132,160,157,,,,,
E10,180,21-Aug,Matt + Em,85,117,113,90,,,,
E10,181,21-Aug,Matt + Em,126,166,160,132,,,,
E10,182,21-Aug,Matt + Em,D,,,,,,,
E10,183,21-Aug,Matt + Em,D,,,,,,,
E10,184,21-Aug,Matt + Em,D,,,,,,,
E10,185,21-Aug,Matt + Em,D,,,,,,,
E10,186,21-Aug,Matt + Em,102,120,108,,,,,
E10,187,21-Aug,Matt + Em,124,160,155,,,,,
E10,188,21-Aug,Matt + Em,D,,,,,,,
E10,189,21-Aug,Matt + Em,D,,,,,,,
E10,190,21-Aug,Matt + Em,100,125,121,,,,,
E10,191,21-Aug,Matt + Em,100,125,121,,,,,
E10,192,21-Aug,Matt + Em,118,145,140,,,,,
E10,193,21-Aug,Matt + Em,149,180,173,153,,,,
E10,194,21-Aug,Matt + Em,D,,,,,,,
E10,195,21-Aug,Matt + Em,D,,,,,,,
E10,196,21-Aug,Matt + Em,102,119,116,110,,,,
E10,197,21-Aug,Matt + Em,121,154,144,,,,,
E10,198,21-Aug,Matt + Em,D,,,,,,,
E10,199,21-Aug,Matt + Em,D,,,,,,,
E10,200,21-Aug,Matt + Em,81,110,109,,,,,
E10,201,21-Aug,Matt + Em,125,142,139,127,,,,
E3,1,29-Aug,Majo,D,,,,,,,
E3,2,29-Aug,Majo,115,,144.5,144,,,,
E3,3,29-Aug,Majo,D,,,,,,,
E3,4,29-Aug,Majo,D,,,,,,,
E3,5,29-Aug,Majo,D,,,,,,,
E3,6,29-Aug,Majo,97,,,,,,,
E3,7,29-Aug,Majo,D,,,,,,,
E3,8,29-Aug,Majo,D,,,,,,,
E3,9,29-Aug,Majo,D,,,,,,,
E3,10,29-Aug,Majo,NA,,,,,,,
E3,11,29-Aug,Majo,51,,,,,,,
E3,12,29-Aug,Majo,D,,,,,,,
E3,13,29-Aug,Majo,D,,,,,,,
E3,14,29-Aug,Majo,D,,,,,,,
E3,15,29-Aug,Majo,112,136,131,127,,,,
E3,16,29-Aug,Majo,D,,,,,,,
E3,17,29-Aug,Majo,99,,130,129,,,,
E3,18,29-Aug,Majo,D,,,,,,,
E3,19,29-Aug,Majo,111,129,126,121,,,,
E3,20,29-Aug,Majo,96,,113,108,,,,
E3,21,29-Aug,Majo,87,83,,82,,,,
E3,22,29-Aug,Majo,D,,,,,,,
E3,23,29-Aug,Majo,D,,,,,,,
E3,24,29-Aug,Majo,109,132.5,132,130,,,,
E3,25,29-Aug,Majo,126,,156,155,,,,
E3,26,29-Aug,Majo,96,105,102,98,,,,
E3,27,29-Aug,Majo,D,,,,,,,
E3,28,29-Aug,Majo,D,,,,,,,
E3,29,29-Aug,Majo,D,,,,,,,
E3,30,29-Aug,Majo,116,,152,151,,,,
E3,31,29-Aug,Majo,108,135,128,120,,,,
E3,32,29-Aug,Majo,D,,,,,,,
E3,33,29-Aug,Majo,99,125,123,120,101,,,
E3,34,29-Aug,Majo,81,86,,,,,Y,
E3,35,29-Aug,Majo,90,,105,103,,,,
E3,36,29-Aug,Majo,D,,,,,,,
E3,37,29-Aug,Majo,D,,,,,,,
E3,38,29-Aug,Majo,D,,,,,,,
E3,39,29-Aug,Majo,124,,145,144,,,,
E3,40,29-Aug,Majo,D,,,,,,,
E3,41,29-Aug,Majo,D,,,,,,,
E3,42,29-Aug,Majo,D,,,,,,,
E3,43,29-Aug,Majo,112,145,,144,,,,
E3,44,29-Aug,Majo,D,,,,,,,
E3,45,29-Aug,Majo,D,,,,,,,
E3,46,29-Aug,Majo,D,,,,,,,
E3,47,29-Aug,Majo,D,,,,,,,
E3,48,29-Aug,Majo,D,,,,,,,
E3,49,29-Aug,Majo,D,,,,,,,
E3,50,29-Aug,Majo,D,,,,,,,
E3,51,29-Aug,Majo,105,,123,120,,,,
E3,52,29-Aug,Majo,96,,105,103,,,,
E3,53,29-Aug,Majo,D,,,,,,,
E3,54,29-Aug,Majo,114,,140,137,,,,
E3,55,29-Aug,Majo,D,,,,,,,
E3,56,29-Aug,Majo,105,126,124,120,,,,
E3,57,29-Aug,Majo,D,,,,,,,
E3,58,29-Aug,Majo,D,,,,,,,
E3,59,29-Aug,Majo,D,,,,,,,
E3,60,29-Aug,Majo,105,124,122,121,,,,
E3,61,29-Aug,Majo,D,,,,,,,
E3,62,29-Aug,Majo,90,,96,93,,,,
E3,63,29-Aug,Majo,103,122,120,116,,,,
E3,64,29-Aug,Majo,D,,,,,,,
E3,65,29-Aug,Majo,121,152,150,147,,,,
E3,66,29-Aug,Majo,D,,,,,,,
E3,67,29-Aug,Majo,D,,,,,,,
E3,68,29-Aug,Majo,80,,,,,,,
E3,69,29-Aug,Majo,D,,,,,,,
E3,70,29-Aug,Majo,103,124,123,119,,,,
E3,71,29-Aug,Majo,D,,,,,,,
E3,72,29-Aug,Majo,NA,,,,,,,
E3,73,29-Aug,Majo,D,,,,,,,
E3,74,29-Aug,Majo,113,136,132,127,,,,
E3,75,29-Aug,Majo,113,,118,116,,,,
E3,76,29-Aug,Majo,D,,,,,,,
E3,77,29-Aug,Majo,109,107,,,,,,
E3,78,29-Aug,Majo,134,159,155,150,,,,
E3,79,29-Aug,Majo,119,131,127,120,,,,
E3,80,29-Aug,Majo,108,123,121,119,,,,
E3,81,29-Aug,Majo,D,,,,,,,
E3,82,29-Aug,Majo,106,,114,112,,,,
E3,83,29-Aug,Majo,D,,,,,,,
E3,84,29-Aug,Majo,85,,,,,,,
E3,85,29-Aug,Majo,D,,,,,,,
E3,86,29-Aug,Majo,83,130,129,123,104,,,
E3,87,29-Aug,Majo,104,,125,124,,,,
E3,88,29-Aug,Majo,D,,,,,,,
E3,89,29-Aug,Majo,D,,,,,,,
E3,90,29-Aug,Majo,D,,,,,,,
E3,91,29-Aug,Majo,NA,,,,,,,
E3,92,29-Aug,Majo,96,111,109,106,,,,
E3,93,29-Aug,Majo,D,,,,,,,
E3,94,29-Aug,Majo,77,,,,,,,
E3,95,29-Aug,Majo,106,137,136,130,,,,
E3,96,29-Aug,Majo,D,,,,,,,
E3,97,29-Aug,Majo,D,,,,,,,
E3,98,29-Aug,Majo,D,,,,,,,
E3,99,29-Aug,Majo,D,,,,,,,
E3,100,29-Aug,Majo,107,,,127,,,,
E3,101,29-Aug,Majo,D,,,,,,,
E3,102,29-Aug,Majo,D,,,,,,,
E3,103,29-Aug,Majo,D,,,,,,,
E3,104,29-Aug,Majo,98,,124,121,,,,
E3,105,29-Aug,Majo,D,,,,,,,
E3,106,29-Aug,Majo,D,,,,,,,
E3,107,29-Aug,Majo,60,,,,,,,
E3,108,29-Aug,Majo,D,,,,,,,
E3,109,29-Aug,Majo,D,,,,,,,
E3,110,29-Aug,Majo,D,,,,,,,
E3,111,29-Aug,Majo,D,,,,,,,
E3,112,29-Aug,Majo,D,,,,,,,
E3,113,29-Aug,Majo,D,,,,,,,
E3,114,29-Aug,Majo,110,142,141,140,,,,
E3,115,29-Aug,Majo,102,125,123,120,,,,
E3,116,29-Aug,Majo,D,,,,,,,
E3,117,29-Aug,Majo,106,,136,130,,,,
E3,118,29-Aug,Majo,113,130,127,118,,,,
E3,119,29-Aug,Majo,83,117,116,113,,,,
E3,120,29-Aug,Majo,D,,,,,,,
E3,121,29-Aug,Majo,126,146,142,140,,,,
E3,122,29-Aug,Majo,84,,,,,,,
E3,123,29-Aug,Majo,D,,,,,,,
E3,124,29-Aug,Majo,D,,,,,,,
E3,125,29-Aug,Majo,D,,,,,,,
E3,126,29-Aug,Majo,130,,162,157,,,,
E3,127,29-Aug,Majo,D,,,,,,,
E3,128,29-Aug,Majo,D,,,,,,,
E3,129,29-Aug,Majo,91,168,167,161,,,,
E3,130,29-Aug,Majo,D,,,,,,,
E3,131,29-Aug,Majo,D,,,,,,,
E3,132,29-Aug,Majo,D,,,,,,,
E3,133,29-Aug,Majo,118,150,148,143,,,,
E3,134,29-Aug,Majo,104,123,119,111,,,,
E3,135,29-Aug,Majo,103,135,133,128,,,,
E3,136,29-Aug,Majo,114,143,141,138,,,,
E3,137,29-Aug,Majo,102,136,133,128,,,,
E3,138,29-Aug,Majo,D,,,,,,,
E3,139,29-Aug,Majo,112,129,126,120,,,,
E3,140,29-Aug,Majo,121,143,142,137,,,,
E3,141,29-Aug,Majo,D,,,,,,,
E3,142,29-Aug,Majo,94,96,,,,,,
E3,143,29-Aug,Majo,D,,,,,,,
E3,144,29-Aug,Majo,112,141,140,134,,,,
E3,145,29-Aug,Majo,D,,,,,,,
E3,146,29-Aug,Majo,D,,,,,,,
E3,147,29-Aug,Majo,113,143,141,138,,,,
E3,148,29-Aug,Majo,106,,112,111,,,,
E3,149,29-Aug,Majo,D,,,,,,,
E3,150,29-Aug,Majo,D,,,,,,,
E3,151,29-Aug,Majo,D,,,,,,,
E3,152,29-Aug,Majo,D,,,,,,,
E3,153,29-Aug,Majo,D,,,,,,,
E3,154,29-Aug,Majo,D,,,,,,,
E3,155,29-Aug,Majo,D,,,,,,,
E3,156,29-Aug,Majo,D,,,,,,,
E3,157,29-Aug,Majo,D,,,,,,,
E3,158,29-Aug,Majo,D,,,,,,,
E3,159,29-Aug,Majo,D,,,,,,,
E3,160,29-Aug,Majo,D,,,,,,,
E3,161,29-Aug,Majo,136,156,150,,,,,
E3,162,29-Aug,Majo,D,,,,,,,
E3,163,29-Aug,Majo,D,,,,,,,
E3,164,29-Aug,Majo,D,,,,,,,
E3,165,29-Aug,Majo,D,,,,,,,
E3,166,29-Aug,Majo,D,,,,,,,
E3,167,29-Aug,Majo,70,,,,,,,
E3,168,29-Aug,Majo,D,,,,,,,
E3,169,29-Aug,Majo,D,,,,,,,
E3,170,29-Aug,Majo,114,119,116,,,,,
E3,171,29-Aug,Majo,D,,,,,,,
E3,172,29-Aug,Majo,123,148,147,145,,,,
E3,173,29-Aug,Majo,D,,,,,,,
E3,174,29-Aug,Majo,61,,,,,,,
E3,175,29-Aug,Majo,D,,,,,,,
E3,176,29-Aug,Majo,D,,,,,,,
E3,177,29-Aug,Majo,D,,,,,,,
E3,178,29-Aug,Majo,D,,,,,,,
E3,179,29-Aug,Majo,D,,,,,,,
E3,180,29-Aug,Majo,D,,,,,,,
E3,181,29-Aug,Majo,D,,,,,,,
E3,182,29-Aug,Majo,D,,,,,,,
E3,183,29-Aug,Majo,87,122,120,117,,,,
E3,184,29-Aug,Majo,105,,130,127,,,,
E3,185,29-Aug,Majo,D,,,,,,,
E3,186,29-Aug,Majo,D,,,,,,,
E3,187,29-Aug,Majo,D,,,,,,,
E3,188,29-Aug,Majo,91,95,94,,,,,
E3,189,29-Aug,Majo,D,,,,,,,
E3,190,29-Aug,Majo,D,,,,,,,
E3,191,29-Aug,Majo,D,,,,,,,
E3,192,29-Aug,Majo,D,,,,,,,
E3,193,29-Aug,Majo,94,,113,112,,,,
E3,194,29-Aug,Majo,128,,,150,,,,
E3,195,29-Aug,Majo,D,,,,,,,
E3,196,29-Aug,Majo,100,117,115,113,,,,
E3,197,29-Aug,Majo,D,,,,,,,
E3,198,29-Aug,Majo,D,,,,,,,
E3,199,29-Aug,Majo,108,138,134,133,,,,
E3,200,29-Aug,Majo,D,,,,,,,
E4,1,28-Aug,Matt + Em,NA,,,,,,,
E4,2,28-Aug,Matt + Em,NA,,,,,,,
E4,3,28-Aug,Matt + Em,59,,,,,,,
E4,4,28-Aug,Matt + Em,51,,,,,,,
E4,5,28-Aug,Matt + Em,49,,,,,,,
E4,6,28-Aug,Matt + Em,61,,,,,,,
E4,7,28-Aug,Matt + Em,46,,,,,,,
E4,8,28-Aug,Matt + Em,44,,,,,,,
E4,9,28-Aug,Matt + Em,NA,,,,,,,
E4,10,28-Aug,Matt + Em,44,,,,,,,
E4,11,28-Aug,Matt + Em,50,,,,,,,
E4,12,28-Aug,Matt + Em,NA,,,,,,,
E4,13,28-Aug,Matt + Em,43,,,,,,,
E4,14,28-Aug,Matt + Em,NA,,,,,,,
E4,15,28-Aug,Matt + Em,NA,,,,,,,
E4,16,28-Aug,Matt + Em,43,,,,,,,
E4,17,28-Aug,Matt + Em,52,,,,,,,
E4,18,28-Aug,Matt + Em,41,,,,,,,
E4,19,28-Aug,Matt + Em,49,,,,,,,Y
E4,20,28-Aug,Matt + Em,45,,,,,,,
E4,21,28-Aug,Matt + Em,35,,,,,,,
E4,22,28-Aug,Matt + Em,34,,,,,,,
E4,23,28-Aug,Matt + Em,NA,,,,,,,
E4,24,28-Aug,Matt + Em,50,,,,,,,
E4,25,28-Aug,Matt + Em,NA,,,,,,,
E4,26,28-Aug,Matt + Em,NA,,,,,,,
E4,27,28-Aug,Matt + Em,52,,,,,,,
E4,28,28-Aug,Matt + Em,61,,,,,,,
E4,29,28-Aug,Matt + Em,NA,,,,,,,
E4,30,28-Aug,Matt + Em,62,,,,,,Y,
E4,31,28-Aug,Matt + Em,NA,,,,,,,
E4,32,28-Aug,Matt + Em,52,,,,,,Y,
E4,33,28-Aug,Matt + Em,83,84,,,,,,
E4,34,28-Aug,Matt + Em,74,,,,,,,
E4,35,28-Aug,Matt + Em,71,,,,,,,
E4,36,28-Aug,Matt + Em,NA,,,,,,,
E4,37,28-Aug,Matt + Em,NA,,,,,,,
E4,38,28-Aug,Matt + Em,61,,,,,,Y,
E4,39,28-Aug,Matt + Em,56,,,,,,Y,
E4,40,28-Aug,Matt + Em,55,58,,,,,,
E4,41,28-Aug,Matt + Em,41,,,,,,,
E4,42,28-Aug,Matt + Em,NA,,,,,,,
E4,43,28-Aug,Matt + Em,43,,,,,,,
E4,44,28-Aug,Matt + Em,40,,,,,,,
E4,45,28-Aug,Matt + Em,27,,,,,,,
E4,46,28-Aug,Matt + Em,133,135,,,,,,
E4,47,28-Aug,Matt + Em,NA,,,,,,,
E4,48,28-Aug,Matt + Em,NA,,,,,,,
E4,49,28-Aug,Matt + Em,NA,,,,,,,
E4,50,28-Aug,Matt + Em,NA,,,,,,,
E4,51,28-Aug,Matt + Em,NA,,,,,,,
E4,52,28-Aug,Matt + Em,36,,,,,,,
E4,53,28-Aug,Matt + Em,35,,,,,,,
E4,54,28-Aug,Matt + Em,25,,,,,,,
E4,55,28-Aug,Matt + Em,NA,,,,,,,
E4,56,28-Aug,Matt + Em,35,,,,,,,
E4,57,28-Aug,Matt + Em,15,,,,,,,
E4,58,28-Aug,Matt + Em,NA,,,,,,,
E4,59,28-Aug,Matt + Em,57,,,,,,,
E4,60,28-Aug,Matt + Em,NA,,,,,,,
E4,61,28-Aug,Matt + Em,NA,,,,,,,
E4,62,28-Aug,Matt + Em,NA,,,,,,,
E4,63,28-Aug,Matt + Em,41,,,,,,,
E4,64,28-Aug,Matt + Em,51,,,,,,,
E4,65,28-Aug,Matt + Em,NA,,,,,,,
E4,66,28-Aug,Matt + Em,NA,,,,,,,
E4,67,28-Aug,Matt + Em,39,,,,,,,
E4,68,28-Aug,Matt + Em,NA,,,,,,,
E4,69,28-Aug,Matt + Em,NA,,,,,,,
E4,70,28-Aug,Matt + Em,NA,,,,,,,
E4,71,28-Aug,Matt + Em,53,,,,,,,Y
E4,72,28-Aug,Matt + Em,NA,,,,,,,
E4,73,28-Aug,Matt + Em,49,,,,,,,
E4,74,28-Aug,Matt + Em,NA,,,,,,,
E4,75,28-Aug,Matt + Em,28,,,,,,,
E4,76,28-Aug,Matt + Em,NA,,,,,,,
E4,77,28-Aug,Matt + Em,NA,,,,,,,
E4,78,28-Aug,Matt + Em,NA,,,,,,,
E4,79,28-Aug,Matt + Em,NA,,,,,,,
E4,80,28-Aug,Matt + Em,NA,,,,,,,
E4,81,28-Aug,Matt + Em,NA,,,,,,,
E4,82,28-Aug,Matt + Em,18,,,,,,,
E4,83,28-Aug,Matt + Em,41,,,,,,,
E4,84,28-Aug,Matt + Em,NA,,,,,,,
E4,85,28-Aug,Matt + Em,NA,,,,,,,
E4,86,28-Aug,Matt + Em,40,,,,,,,
E4,87,28-Aug,Matt + Em,NA,,,,,,,
E4,88,28-Aug,Matt + Em,NA,,,,,,,
E4,89,28-Aug,Matt + Em,40,,,,,,,
E4,90,28-Aug,Matt + Em,21,,,,,,,Y
E4,91,28-Aug,Matt + Em,NA,,,,,,,
E4,92,28-Aug,Matt + Em,NA,,,,,,,
E4,93,28-Aug,Matt + Em,40,,,,,,,
E4,94,28-Aug,Matt + Em,NA,,,,,,,
E4,95,28-Aug,Matt + Em,NA,,,,,,,
E4,96,28-Aug,Matt + Em,NA,,,,,,,
E4,97,28-Aug,Matt + Em,NA,,,,,,,
E4,98,28-Aug,Matt + Em,NA,,,,,,,
E4,99,28-Aug,Matt + Em,51.5,,,,,,,
E4,100,28-Aug,Matt + Em,110,113.5,,,,,,
E4,101,28-Aug,Matt + Em,91,100.5,97,,,,,
E4,102,28-Aug,Matt + Em,48,,,,,,,
E4,103,28-Aug,Matt + Em,75,,,,,,,
E4,104,28-Aug,Matt + Em,37,,,,,,,Y
E4,105,28-Aug,Matt + Em,70,,,,,,,
E4,106,28-Aug,Matt + Em,NA,,,,,,,
E4,107,28-Aug,Matt + Em,50,,,,,,,
E4,108,28-Aug,Matt + Em,NA,,,,,,,
E4,109,28-Aug,Matt + Em,NA,,,,,,,
E4,110,28-Aug,Matt + Em,32,,,,,,,
E4,111,28-Aug,Matt + Em,NA,,,,,,,
E4,112,28-Aug,Matt + Em,NA,,,,,,,
E4,113,28-Aug,Matt + Em,44.5,,,,,,,
E4,114,28-Aug,Matt + Em,NA,,,,,,,
E4,115,28-Aug,Matt + Em,NA,,,,,,,
E4,116,28-Aug,Matt + Em,NA,,,,,,,
E4,117,28-Aug,Matt + Em,35,,,,,,,Y
E4,118,28-Aug,Matt + Em,42,,,,,,,
E4,119,28-Aug,Matt + Em,NA,,,,,,,
E4,120,28-Aug,Matt + Em,NA,,,,,,,
E4,121,28-Aug,Matt + Em,30,,,,,,,Y
E4,122,28-Aug,Matt + Em,22,,,,,,,
E4,123,28-Aug,Matt + Em,NA,,,,,,,
E4,124,28-Aug,Matt + Em,NA,,,,,,,
E4,125,28-Aug,Matt + Em,NA,,,,,,,
E4,126,28-Aug,Matt + Em,51,,,,,,,
E4,127,28-Aug,Matt + Em,NA,,,,,,,
E4,128,28-Aug,Matt + Em,64,,,,,,,
E4,129,28-Aug,Matt + Em,24,,,,,,,
E4,130,28-Aug,Matt + Em,45,,,,,,,Y
E4,131,28-Aug,Matt + Em,62,,,,,,,
E4,132,28-Aug,Matt + Em,Na,,,,,,,
E4,133,28-Aug,Matt + Em,NA,,,,,,,
E4,134,28-Aug,Matt + Em,NA,,,,,,,
E4,135,28-Aug,Matt + Em,60,116,105,,,,,
E4,136,28-Aug,Matt + Em,NA,,,,,,,
E4,137,28-Aug,Matt + Em,NA,,,,,,,
E4,138,28-Aug,Matt + Em,54,,,,,,,
E4,139,28-Aug,Matt + Em,23,,,,,,,
E4,140,28-Aug,Matt + Em,NA,,,,,,,
E4,141,28-Aug,Matt + Em,38,,,,,,,
E4,142,28-Aug,Matt + Em,65,,,,,,,Y
E4,143,28-Aug,Matt + Em,46,,,,,,,
E4,144,28-Aug,Matt + Em,NA,,,,,,,
E4,145,28-Aug,Matt + Em,37,,,,,,,Y
E4,146,28-Aug,Matt + Em,NA,,,,,,,
E4,147,28-Aug,Matt + Em,106,,,,,,,
E4,148,28-Aug,Matt + Em,89,96,92,,,,,
