Block,Pos,Date,Measurer,Egg,Larv,Adt,Wvl,OH,U,D
E8,172,20-Jun,Samara,,,,0,,4,0
E8,173,20-Jun,Samara,,,,1,,3,0
E8,174,20-Jun,Samara,,,,1,,1,0
E8,175,20-Jun,Samara,,,,0,,2,0
E8,176,20-Jun,Samara,,,,2,,2,0
E8,177,20-Jun,Samara,,,,1,,3,0
E8,178,20-Jun,Samara,,,,0,,5,0
E8,179,20-Jun,Samara,,,,0,,2,0
E8,180,20-Jun,Samara,,,,1,,3,0
E8,181,20-Jun,Samara,,,,1,,1,0
E8,182,20-Jun,Samara,,,,2,,3,0
E8,183,20-Jun,Samara,,,,1,,5,0
E8,184,20-Jun,Samara,,,,2,,2,0
E8,185,20-Jun,Samara,,,,2,,1,0
E8,186,20-Jun,Samara,,,,0,,4,0
E8,187,20-Jun,Samara,,,,1,,3,0
E8,188,20-Jun,Samara,,,,1,,5,0
E8,189,20-Jun,Samara,,,,1,,2,0
E8,190,20-Jun,Samara,,,,2,,3,0
E8,191,20-Jun,Samara,,,,1,,1,0
E8,192,20-Jun,Samara,,,,2,,2,0
E8,193,20-Jun,Samara,,,,0,,4,0
E8,194,20-Jun,Samara,,,,0,,1,0
E8,195,20-Jun,Samara,,,,1,,3,0
E8,196,20-Jun,Samara,,,,1,,2,0
E8,197,20-Jun,Samara,,,,1,,1,0
E8,198,20-Jun,Samara,,,,0,,5,0
E8,199,20-Jun,Samara,,,,0,,2,0
E8,200,20-Jun,Samara,,,,1,,4,0
E9,1,18-Jun,Damian,,,,5,,0,11
E9,2,18-Jun,Damian,,YES,,5,,0,8
E9,3,18-Jun,Damian,,YES,,3,,0,4
E9,4,18-Jun,Damian,,YES,,5,,0,11
E9,5,18-Jun,Damian,,,,5,,0,5
E9,6,18-Jun,Damian,,,,1,,0,3
E9,7,18-Jun,Damian,,,,5,,0,5
E9,8,18-Jun,Damian,,YES,,1,,0,2
E9,9,18-Jun,Damian,,,,5,,0,7
E9,10,18-Jun,Damian,,YES,,4,,0,5
E9,11,18-Jun,Damian,,,,3,,0,5
E9,12,18-Jun,Damian,,YES,,5,,0,5
E9,13,18-Jun,Damian,,,,3,,0,3
E9,14,18-Jun,Damian,,YES,,2,,0,3
E9,15,18-Jun,Damian,,,,5,,0,1
E9,16,18-Jun,Damian,,,,1,,0,3
E9,17,18-Jun,Damian,,,,5,,0,4
E9,18,18-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E9,19,18-Jun,Damian,,,,5,,0,3
E9,20,18-Jun,Damian,,,,5,,0,4
E9,21,18-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E9,22,18-Jun,Damian,,YES,,1,,0,2
E9,23,18-Jun,Damian,,,,5,,0,4
E9,24,18-Jun,Damian,,,,3,,0,2
E9,25,18-Jun,Damian,,,,3,,0,3
E9,26,18-Jun,Damian,,,,5,,0,0
E9,27,18-Jun,Damian,,,,5,,0,4
E9,28,18-Jun,Damian,,YES,,3,,0,4
E9,29,18-Jun,Damian,,,,5,,0,3
E9,30,18-Jun,Damian,,,,5,,0,3
E9,31,18-Jun,Damian,,,,5,,0,3
E9,32,18-Jun,Damian,,,,5,,0,1
E9,33,18-Jun,Damian,,,,4,,0,4
E9,34,18-Jun,Damian,,YES,,4,,0,5
E9,35,18-Jun,Damian,,YES,,5,,0,2
E9,36,18-Jun,Damian,,,YES,1,,0,7
E9,37,18-Jun,Damian,,YES,,5,,0,5
E9,38,18-Jun,Damian,,YES,,5,,0,5
E9,39,18-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E9,40,18-Jun,Damian,,,,5,,0,4
E9,41,18-Jun,Damian,,YES,,5,,0,4
E9,42,18-Jun,Damian,,YES,,5,,0,7
E9,43,18-Jun,Damian,,YES,,5,,0,9
E9,44,18-Jun,Damian,,YES,,3,,0,3
E9,45,18-Jun,Damian,,,,5,,0,4
E9,46,18-Jun,Damian,,,,5,,0,5
E9,47,18-Jun,Damian,,YES,,5,,0,3
E9,48,18-Jun,Damian,,YES,,5,,0,2
E9,49,18-Jun,Damian,,,,5,,0,3
E9,50,18-Jun,Damian,,,,5,,0,3
E9,51,18-Jun,Damian,,YES,,5,,0,3
E9,52,18-Jun,Damian,,,,5,,0,6
E9,53,18-Jun,Damian,,,,5,,0,4
E9,54,18-Jun,Damian,,YES,,5,,0,6
E9,55,18-Jun,Damian,,,,5,,0,4
E9,56,18-Jun,Damian,,,,1,,1,3
E9,57,18-Jun,Damian,,,,5,,0,3
E9,58,18-Jun,Damian,,,,5,,0,0
E9,59,18-Jun,Damian,,,,5,,0,1
E9,60,18-Jun,Damian,,,,5,,0,5
E9,61,18-Jun,Damian,,YES,,5,,0,8
E9,62,18-Jun,Damian,,YES,,5,,0,3
E9,63,18-Jun,Damian,,YES,,5,,0,8
E9,64,18-Jun,Damian,,YES,,5,,0,3
E9,65,18-Jun,Damian,,YES,,5,,0,4
E9,66,18-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E9,67,18-Jun,Damian,,YES,,5,,0,5
E9,68,18-Jun,Damian,,,,5,,0,4
E9,69,18-Jun,Damian,,,,5,,0,0
E9,70,18-Jun,Damian,,YES,,5,,0,6
E9,71,18-Jun,Damian,,,,5,,0,0
E9,72,18-Jun,Damian,,,,5,,0,3
E9,73,18-Jun,Damian,,,,5,,0,3
E9,74,18-Jun,Damian,,,,5,,0,5
E9,75,18-Jun,Damian,,,,5,,0,0
E9,76,18-Jun,Damian,,YES,,5,,0,4
E9,77,18-Jun,Damian,,,,5,,0,10
E9,78,18-Jun,Damian,,,,5,,0,0
E9,79,18-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E9,80,18-Jun,Damian,,,,5,,0,5
E9,81,18-Jun,Damian,,,,5,,0,3
E9,82,18-Jun,Damian,,,,5,,0,3
E9,83,18-Jun,Damian,,YES,,5,,0,1
E9,84,18-Jun,Damian,,,,5,,0,2
E9,85,18-Jun,Damian,,,,5,,0,2
E9,86,18-Jun,Damian,,YES,,4,,0,5
E9,87,18-Jun,Damian,,YES,,5,,0,5
E9,88,18-Jun,Damian,,,,5,,0,6
E9,89,18-Jun,Damian,,,,4,,0,7
E9,90,18-Jun,Damian,,,,5,,0,5
E9,91,18-Jun,Damian,,,,3,,0,4
E9,92,18-Jun,Damian,,,,5,,0,3
E9,93,18-Jun,Damian,,,,5,,0,4
E9,94,18-Jun,Damian,,,,2,,0,7
E9,95,18-Jun,Damian,,,,5,,0,5
E9,96,18-Jun,Damian,,YES,,5,,0,6
E9,97,18-Jun,Damian,,,YES,4,,0,2
E9,98,18-Jun,Damian,,YES,,5,,0,7
E9,99,18-Jun,Damian,,YES,,3,,0,5
E9,100,18-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E9,101,18-Jun,Damian,,,,3,,0,6
E9,102,18-Jun,Damian,,YES,,4,,0,5
E9,103,18-Jun,Damian,,YES,,5,,0,11
E9,104,18-Jun,Damian,,,,3,,0,14
E9,105,18-Jun,Damian,,,,5,,0,4
E9,106,18-Jun,Damian,,YES,,5,,0,4
E9,107,18-Jun,Damian,,,,5,,0,4
E9,108,18-Jun,Damian,,YES,,2,,0,6
E9,109,18-Jun,Damian,,,,5,,0,4
E9,110,18-Jun,Damian,,,,5,,0,4
E9,111,18-Jun,Damian,,,,5,,0,3
E9,112,18-Jun,Damian,,,,5,,0,8
E9,113,18-Jun,Damian,,YES,,5,,0,5
E9,114,18-Jun,Damian,,YES,,5,,0,2
E9,115,18-Jun,Damian,,,,2,,0,2
E9,116,18-Jun,Damian,,YES,,5,,0,3
E9,117,18-Jun,Damian,,YES,,5,,0,8
E9,118,18-Jun,Damian,,YES,,5,,0,6
E9,119,18-Jun,Damian,,YES,,5,,0,1
E9,120,18-Jun,Damian,,YES,,5,,0,6
E9,121,18-Jun,Damian,,YES,,5,,0,5
E9,122,18-Jun,Damian,,YES,,5,,0,8
E9,123,18-Jun,Damian,YES,YES,YES,3,,0,5
E9,124,18-Jun,Damian,,YES,,5,,0,4
E9,125,18-Jun,Damian,,,,5,,0,3
E9,126,18-Jun,Damian,,,,5,,0,4
E9,127,18-Jun,Damian,,,,5,,0,3
E9,128,18-Jun,Damian,,YES,,5,,0,12
E9,129,18-Jun,Damian,,YES,,5,,0,7
E9,130,18-Jun,Damian,,YES,,5,,0,6
E9,131,18-Jun,Damian,,,,5,,0,3
E9,132,18-Jun,Damian,,YES,,5,,0,7
E9,133,18-Jun,Damian,,,,5,,0,6
E9,134,18-Jun,Damian,,,,5,,0,6
E9,135,18-Jun,Damian,,,,5,,0,4
E9,136,18-Jun,Damian,,,,5,,0,7
E9,137,18-Jun,Damian,,YES,,5,,0,6
E9,138,18-Jun,Damian,,YES,,5,,0,12
E9,139,18-Jun,Damian,,,,5,,0,5
E9,140,18-Jun,Damian,,YES,,5,,0,8
E9,141,18-Jun,Damian,,YES,,5,,0,4
E9,142,18-Jun,Damian,,YES,,5,,0,3
E9,143,18-Jun,Damian,,YES,,5,,0,2
E9,144,18-Jun,Damian,,YES,,5,,0,7
E9,145,18-Jun,Damian,,YES,,5,,0,7
E9,146,18-Jun,Damian,,,,5,,0,4
E9,147,18-Jun,Damian,,YES,,5,,0,6
E9,148,18-Jun,Damian,,,,5,,0,1
E9,149,18-Jun,Damian,,YES,,5,,0,4
E9,150,18-Jun,Damian,,YES,,5,,0,8
E9,151,18-Jun,Damian,,YES,,4,,0,0
E9,152,18-Jun,Damian,,YES,,5,,0,5
E9,153,18-Jun,Damian,,YES,,4,,0,8
E9,154,18-Jun,Damian,,YES,,5,,0,2
E9,155,18-Jun,Damian,,YES,,5,,0,2
E9,156,18-Jun,Damian,,YES,,5,,0,4
E9,157,18-Jun,Damian,,,,5,,0,3
E9,158,18-Jun,Damian,,,,5,,0,6
E9,159,18-Jun,Damian,,YES,,5,,0,4
E9,160,18-Jun,Damian,,YES,,5,,0,6
E9,161,18-Jun,Damian,,,,5,,0,4
E9,162,18-Jun,Damian,,YES,,5,,0,4
E9,163,18-Jun,Damian,,YES,,5,,0,3
E9,164,18-Jun,Damian,,YES,,4,,0,3
E9,165,18-Jun,Damian,,YES,,3,,0,5
E9,166,18-Jun,Damian,,,,1,,0,4
E9,167,18-Jun,Damian,,,,5,,0,3
E9,168,18-Jun,Damian,,,,2,,0,6
E9,169,18-Jun,Damian,,,,5,,0,1
E9,170,18-Jun,Damian,,,,4,,0,0
E9,171,18-Jun,Damian,,,,5,,0,3
E9,172,18-Jun,Damian,,,,5,,0,2
E9,173,18-Jun,Damian,,YES,,2,,0,5
E9,174,18-Jun,Damian,,,,5,,0,5
E9,175,18-Jun,Damian,,YES,,5,,0,9
E9,176,18-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E9,177,18-Jun,Damian,,YES,,5,,0,8
E9,178,18-Jun,Damian,,,,3,,0,4
E9,179,18-Jun,Damian,,,,5,,0,3
E9,180,18-Jun,Damian,,YES,,3,,0,4
E9,181,18-Jun,Damian,,,,1,,0,4
E9,182,18-Jun,Damian,,,,5,,0,1
E9,183,18-Jun,Damian,,,,1,,0,5
E9,184,18-Jun,Damian,,YES,,5,,0,5
E9,185,18-Jun,Damian,,YES,,2,,0,5
E9,186,18-Jun,Damian,,,,2,,0,3
E9,187,18-Jun,Damian,,,,1,,0,2
E9,188,18-Jun,Damian,,,,4,,0,6
E9,189,18-Jun,Damian,,,,5,,0,3
E9,190,18-Jun,Damian,,,,1,,0,4
E9,191,18-Jun,Damian,,YES,,5,,0,3
E9,192,18-Jun,Damian,,YES,,5,,0,6
E9,193,18-Jun,Damian,,YES,,5,,0,3
E9,194,18-Jun,Damian,,,,5,,0,2
E9,195,18-Jun,Damian,,YES,,5,,0,7
E9,196,18-Jun,Damian,,,,5,,0,6
E9,197,18-Jun,Damian,,,,5,,0,4
E9,198,18-Jun,Damian,,,,5,,0,3
E9,199,18-Jun,Damian,,YES,,2,,0,5
E9,200,18-Jun,Damian,,YES,YES,2,,0,3
E9,201,18-Jun,Damian,,,,2,,0,4
E9,202,18-Jun,Damian,,,,3,,0,5
E10,1,18-Jun,Damian,,,,1,,4,1
E10,2,18-Jun,Damian,,,,0,,4,0
E10,3,18-Jun,Damian,,,,0,,3,0
E10,4,18-Jun,Damian,,,,1,,4,1
E10,5,18-Jun,Damian,,,,0,,4,0
E10,6,18-Jun,Damian,,,,1,,3,3
E10,7,18-Jun,Damian,,,,1,,0,3
E10,8,18-Jun,Damian,,,,0,,2,0
E10,9,18-Jun,Damian,,,,0,,1,0
E10,10,18-Jun,Damian,,,,0,,4,0
E10,11,18-Jun,Damian,,,,0,,6,0
E10,12,18-Jun,Damian,,,,1,,4,2
E10,13,18-Jun,Damian,,,,0,,2,0
E10,14,18-Jun,Damian,,,,1,,0,1
E10,15,18-Jun,Damian,,,,0,,3,0
E10,16,18-Jun,Damian,,,,0,,3,0
E10,17,18-Jun,Damian,,,,0,,5,0
E10,18,18-Jun,Damian,,,,0,,4,0
E10,19,18-Jun,Damian,,,,0,,6,0
E10,20,18-Jun,Damian,,,,1,,2,1
E10,21,18-Jun,Damian,,,,0,,3,0
E10,22,18-Jun,Damian,,,,0,,3,0
E10,23,18-Jun,Damian,,,,0,,4,0
E10,24,18-Jun,Damian,,,,NA,NA,NA,NA
E10,25,18-Jun,Damian,,,,0,,4,0
E10,26,18-Jun,Damian,,,,0,,3,0
E10,27,18-Jun,Damian,,,,0,,5,0
E10,28,18-Jun,Damian,,,,0,,2,0
E10,29,18-Jun,Damian,,,,0,,3,0
E10,30,18-Jun,Damian,,,,0,,5,0
E10,31,18-Jun,Damian,,,,1,,5,1
E10,32,18-Jun,Damian,,,,1,,1,1
E10,33,18-Jun,Damian,,,,0,,5,0
E10,34,18-Jun,Damian,,,,1,,2,4
E10,35,18-Jun,Damian,,,,1,,0,5
E10,36,18-Jun,Damian,,,,1,,1,1
E10,37,18-Jun,Damian,,,,0,,3,0
E10,38,18-Jun,Damian,,,,1,,4,1
E10,39,18-Jun,Damian,,,,0,,3,0
E10,40,18-Jun,Damian,,,,0,,1,0
E10,41,18-Jun,Damian,,,,1,,2,4
E10,42,18-Jun,Damian,,,,2,,2,1
E10,43,18-Jun,Damian,,,,0,,4,0
E10,44,18-Jun,Damian,,,,0,,5,0
E10,45,18-Jun,Damian,,,,1,,2,1
E10,46,18-Jun,Damian,,,,1,,4,2
E10,47,18-Jun,Damian,,,,1,,5,1
E10,48,18-Jun,Damian,,,,1,,3,4
E10,49,18-Jun,Damian,,,,0,,4,0
E10,50,18-Jun,Damian,,,,0,,2,0
E10,51,18-Jun,Damian,,,,2,,0,7
E10,52,18-Jun,Damian,,,,1,,0,5
E10,53,18-Jun,Damian,,,,0,,6,0
E10,54,18-Jun,Damian,,,,1,,3,1
E10,55,18-Jun,Damian,,,,0,,4,0
E10,56,18-Jun,Damian,,,,1,,0,8
E10,57,18-Jun,Damian,,,,0,,5,0
E10,58,18-Jun,Damian,,,,1,,1,5
E10,59,18-Jun,Damian,,,,0,,3,0
E10,60,18-Jun,Damian,,,,0,,5,0
E10,61,18-Jun,Damian,,,,0,,1,0
E10,62,18-Jun,Damian,,,,0,,1,0
E10,63,18-Jun,Damian,,,,1,,1,4
E10,64,18-Jun,Damian,,,,0,,5,0
E10,65,18-Jun,Damian,,,,0,,7,0
E10,66,18-Jun,Damian,,,,0,,5,0
E10,67,18-Jun,Damian,,,,1,,0,4
E10,68,18-Jun,Damian,,,,2,,0,4
E10,69,18-Jun,Damian,,,,1,,0,3
E10,70,18-Jun,Damian,,,,1,,0,6
E10,71,18-Jun,Damian,,,,1,,0,6
E10,72,18-Jun,Damian,,,,1,,0,4
E10,73,18-Jun,Damian,,,,1,,1,4
E10,74,18-Jun,Damian,,,,0,,0,5
E10,75,18-Jun,Damian,,,,0,,3,2
E10,76,18-Jun,Damian,,,,0,,6,0
E10,77,18-Jun,Damian,,,,1,,3,1
E10,78,18-Jun,Damian,,,,1,,7,2
E10,79,18-Jun,Damian,,,,0,,5,0
E10,80,18-Jun,Damian,,,,1,,5,3
E10,81,18-Jun,Damian,,,,1,,2,4
E10,82,18-Jun,Damian,,,,0,,7,0
E10,83,18-Jun,Damian,,,,0,,6,0
E10,84,18-Jun,Damian,,,,1,,4,0
E10,85,18-Jun,Damian,,,,0,,6,0
E10,86,18-Jun,Damian,,,,1,,2,2
E10,87,18-Jun,Damian,,,,1,,1,3
E10,88,18-Jun,Damian,,,,1,,4,1
E10,89,18-Jun,Damian,,,,1,,0,5
E10,90,18-Jun,Damian,,,,1,,2,4
E10,91,18-Jun,Damian,,,,1,,3,3
E10,92,18-Jun,Damian,,,,1,,0,6
E10,93,18-Jun,Damian,,,,1,,0,3
E10,94,18-Jun,Damian,,,,0,,5,0
E10,95,18-Jun,Damian,,,,1,,0,4
E10,96,18-Jun,Damian,,,,1,,4,2
E10,97,18-Jun,Damian,,,,1,,1,1
E10,98,18-Jun,Damian,,,,1,,4,6
E10,99,18-Jun,Damian,,,,1,,4,6
E10,100,18-Jun,Damian,,,,1,,2,7
E10,101,18-Jun,Damian,,,,0,,5,0
E10,102,18-Jun,Damian,,,,1,,3,2
E10,103,18-Jun,Damian,,,,1,,7,2
E10,104,18-Jun,Damian,,,,1,,7,1
E10,105,18-Jun,Damian,,,,0,,3,0
E10,106,18-Jun,Damian,,,,0,,3,0
E10,107,18-Jun,Damian,,,,0,,5,0
E10,108,18-Jun,Damian,,,,0,,9,0
E10,109,18-Jun,Damian,,,,2,,0,2
E10,110,18-Jun,Damian,,,,0,,5,0
E10,111,18-Jun,Damian,,,,0,,4,0
E10,112,18-Jun,Damian,,,,0,,4,0
E10,113,18-Jun,Damian,,,,1,,4,2
E10,114,18-Jun,Damian,,,,1,,1,2
E10,115,18-Jun,Damian,,,,1,,1,1
E10,116,18-Jun,Damian,,,,0,,5,0
E10,117,18-Jun,Damian,,,,0,,4,0
E10,118,18-Jun,Damian,,,,1,,1,5
E10,119,18-Jun,Damian,,,,1,,1,2
E10,120,18-Jun,Damian,,,,0,,2,10
E10,121,18-Jun,Damian,,,,1,,4,2
E10,122,18-Jun,Damian,,,,1,,2,3
E10,123,18-Jun,Damian,,,,0,,6,0
E10,124,18-Jun,Damian,,,,0,,5,0
E10,125,18-Jun,Damian,,,,0,,4,0
E10,126,18-Jun,Damian,,,,0,,6,0
E10,127,18-Jun,Damian,,,,0,,4,0
E10,128,18-Jun,Damian,,,,1,,5,2
E10,129,18-Jun,Damian,,,,1,,5,2
E10,130,18-Jun,Damian,,,,0,,6,0
E10,131,18-Jun,Damian,,,,1,,2,3
E10,132,18-Jun,Damian,,,,2,,1,6
E10,133,18-Jun,Damian,,,,1,,6,8
E10,134,18-Jun,Damian,,,,0,,4,0
E10,135,18-Jun,Damian,,,,2,,2,3
E10,136,18-Jun,Damian,,,,0,,3,0
E10,137,18-Jun,Damian,,,,0,,6,0
E10,138,18-Jun,Damian,,,,1,,2,4
E10,139,18-Jun,Damian,,,,0,,5,0
E10,140,18-Jun,Damian,,,,1,,3,2
E10,141,18-Jun,Damian,,,,0,,5,0
E10,142,18-Jun,Damian,,,,0,,6,0
E10,143,18-Jun,Damian,,,,0,,6,0
E10,144,18-Jun,Damian,,,,1,,3,1
E10,145,18-Jun,Damian,,,,1,,9,1
E10,146,18-Jun,Damian,,,,0,,7,0
E10,147,18-Jun,Damian,,,,0,,6,0
E10,148,18-Jun,Damian,,,,1,,0,1
E10,149,18-Jun,Damian,,,,0,,5,0
E10,150,18-Jun,Damian,,,,0,,3,0
E10,151,18-Jun,Damian,,,,0,,4,0
E10,152,18-Jun,Damian,,,,0,,3,0
E10,153,18-Jun,Damian,,,,0,,8,0
E10,154,18-Jun,Damian,,,,1,,6,2
E10,155,18-Jun,Damian,,,,0,,6,0
E10,156,18-Jun,Damian,,,,0,,5,0
E10,157,18-Jun,Damian,,,,1,,3,1
E10,158,18-Jun,Damian,,,,1,,3,3
E10,159,18-Jun,Damian,,,,0,,7,0
E10,160,18-Jun,Damian,,,,0,,6,0
E10,161,18-Jun,Damian,,,,0,,9,0
E10,162,18-Jun,Damian,,,,0,,4,0
E10,163,18-Jun,Damian,,,,1,,2,4
E10,164,18-Jun,Damian,,,,0,,4,0
E10,165,18-Jun,Damian,,,,1,,0,4
E10,166,18-Jun,Damian,,,,1,,5,1
E10,167,18-Jun,Damian,,,,1,,4,6
E10,168,18-Jun,Damian,,,,0,,9,0
E10,169,18-Jun,Damian,,,,1,,1,1
E10,170,18-Jun,Damian,,,,1,,0,1
E10,171,18-Jun,Damian,,,,0,,1,0
E10,172,18-Jun,Damian,,,,0,,1,0
E10,173,18-Jun,Damian,,,,0,,11,0
E10,174,18-Jun,Damian,,,,0,,4,0
E10,175,18-Jun,Damian,,,,0,,5,0
E10,176,18-Jun,Damian,,,,1,,2,3
E10,177,18-Jun,Damian,,,,0,,5,0
E10,178,18-Jun,Damian,,,,1,,3,2
E10,179,18-Jun,Damian,,,,0,,5,0
E10,180,18-Jun,Damian,,,,0,,6,0
E10,181,18-Jun,Damian,,,,1,,3,2
E10,182,18-Jun,Damian,,,,0,,5,0
E10,183,18-Jun,Damian,,,,1,,4,4
E10,184,18-Jun,Damian,,,,0,,1,0
E10,185,18-Jun,Damian,,,,1,,6,1
E10,186,18-Jun,Damian,,,,0,,8,0
E10,187,18-Jun,Damian,,,,1,,3,1
E10,188,18-Jun,Damian,,,,1,,4,1
E10,189,18-Jun,Damian,,,,1,,2,3
E10,190,18-Jun,Damian,,,,0,,5,0
E10,191,18-Jun,Damian,,,,1,,5,1
E10,192,18-Jun,Damian,,,,0,,6,0
E10,193,18-Jun,Damian,,,,1,,5,3
E10,194,18-Jun,Damian,,,,1,,0,3
E10,195,18-Jun,Damian,,,,1,,5,1
E10,196,18-Jun,Damian,,,,1,,0,1
E10,197,18-Jun,Damian,,,,0,,8,0
E10,198,18-Jun,Damian,,,,1,,4,2
E10,199,18-Jun,Damian,,,,1,,8,1
E10,200,18-Jun,Damian,,,,1,,1,0
E10,201,18-Jun,Damian,,,,1,,2,1
E11,1,20-Jun,Damian,,YES,,2,,0,6
E11,2,20-Jun,Damian,,,,3,,0,3
E11,3,20-Jun,Damian,,,,2,,0,3
E11,4,20-Jun,Damian,,YES,,3,,0,3
E11,5,20-Jun,Damian,,YES,,1,,0,4
E11,6,20-Jun,Damian,,YES,,1,,0,5
E11,7,20-Jun,Damian,,,,5,,0,1
E11,8,20-Jun,Damian,,,,4,,0,4
E11,9,20-Jun,Damian,,,,1,,0,8
E11,10,20-Jun,Damian,,YES,,2,,0,4
E11,11,20-Jun,Damian,,,,2,,0,2
E11,12,20-Jun,Damian,,,,5,,0,4
E11,13,20-Jun,Damian,,,,1,,0,5
E11,14,20-Jun,Damian,,,,5,,0,3
E11,15,20-Jun,Damian,,,,5,,0,2
E11,16,20-Jun,Damian,,,,5,,0,5
E11,17,20-Jun,Damian,,,,5,,0,6
E11,18,20-Jun,Damian,,YES,,5,,0,7
E11,19,20-Jun,Damian,,,,5,,0,3
E11,20,20-Jun,Damian,,YES,,5,,0,4
E11,21,20-Jun,Damian,,YES,,5,,0,4
E11,22,20-Jun,Damian,,,,5,,0,2
E11,23,20-Jun,Damian,,,,5,,0,6
E11,24,20-Jun,Damian,,,,5,,0,4
E11,25,20-Jun,Damian,,YES,,4,,0,3
E11,26,20-Jun,Damian,,YES,,4,,0,4
E11,27,20-Jun,Damian,,,,5,,0,2
E11,28,20-Jun,Damian,,,,4,,0,3
E11,29,20-Jun,Damian,,YES,,4,,0,3
E11,30,20-Jun,Damian,,,,5,,0,3
E11,31,20-Jun,Damian,,YES,,5,,0,2
E11,32,20-Jun,Damian,YES,,,5,,0,7
E11,33,20-Jun,Damian,,YES,,5,,0,3
E11,34,20-Jun,Damian,,YES,,5,,0,2
E11,35,20-Jun,Damian,,YES,,4,,0,4
E11,36,20-Jun,Damian,,,,5,,0,3
E11,37,20-Jun,Damian,,YES,,4,,0,5
E11,38,20-Jun,Damian,,,,2,,0,3
E11,39,20-Jun,Damian,,YES,,5,,0,2
E11,40,20-Jun,Damian,,,,2,,0,4
E11,41,20-Jun,Damian,,,,1,,0,5
E11,42,20-Jun,Damian,,YES,,5,,0,4
E11,43,20-Jun,Damian,,,,3,,0,2
E11,44,20-Jun,Damian,,,,1,,0,4
E11,45,20-Jun,Damian,,,,5,,0,5
E11,46,20-Jun,Damian,,,,2,,0,4
E11,47,20-Jun,Damian,,,,3,,0,2
E11,48,20-Jun,Damian,,YES,,5,,0,9
E11,49,20-Jun,Damian,,,,5,,0,4
E11,50,20-Jun,Damian,,YES,,5,,0,6
E11,51,20-Jun,Damian,,,,5,,0,3
E11,52,20-Jun,Damian,,YES,,2,,0,3
E11,53,20-Jun,Damian,,,,5,,0,3
E11,54,20-Jun,Damian,,YES,,3,,0,5
E11,55,20-Jun,Damian,,,,5,,0,3
E11,56,20-Jun,Damian,,YES,,5,,0,5
E11,57,20-Jun,Damian,,YES,,5,,0,5
E11,58,20-Jun,Damian,,,,5,,0,2
E11,59,20-Jun,Damian,,,,5,,0,3
E11,60,20-Jun,Damian,,,,5,,0,2
E11,61,20-Jun,Damian,,YES,,5,,0,5
E11,62,20-Jun,Damian,,YES,,5,,0,2
E11,63,20-Jun,Damian,,YES,,5,,0,2
E11,64,20-Jun,Damian,,YES,,5,,0,4
E11,65,20-Jun,Damian,,,,5,,0,3
E11,66,20-Jun,Damian,,YES,,5,,0,3
E11,67,20-Jun,Damian,,,,5,,0,1
E11,68,20-Jun,Damian,,YES,,5,,0,1
E11,69,20-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E11,70,20-Jun,Damian,,,,5,,0,5
E11,71,20-Jun,Damian,,YES,,5,,0,9
E11,72,20-Jun,Damian,,,,5,,0,4
E11,73,20-Jun,Damian,,,,5,,0,4
E11,74,20-Jun,Damian,,,,5,,0,5
E11,75,20-Jun,Damian,,,,5,,0,1
E11,76,20-Jun,Damian,,,,5,,0,4
E11,77,20-Jun,Damian,,YES,,5,,0,2
E11,78,20-Jun,Damian,,,,1,,0,2
E11,79,20-Jun,Damian,,,,5,,0,3
E11,80,20-Jun,Damian,,YES,,3,,0,3
E11,81,20-Jun,Damian,,,,5,,0,5
E11,82,20-Jun,Damian,,,,5,,0,5
E11,83,20-Jun,Damian,,,,5,,0,2
E11,84,20-Jun,Damian,,YES,,5,,0,8
E11,85,20-Jun,Damian,,,,4,,0,3
E11,86,20-Jun,Damian,,,,5,,0,3
E11,87,20-Jun,Damian,,,,3,,0,2
E11,88,20-Jun,Damian,,,,2,,0,4
E11,89,20-Jun,Damian,,YES,,1,,0,2
E11,90,20-Jun,Damian,,,,4,,0,5
E11,91,20-Jun,Damian,,,,4,,0,2
E11,92,20-Jun,Damian,,YES,,4,,0,3
E11,93,20-Jun,Damian,,,,4,,0,2
E11,94,20-Jun,Damian,,,,1,,0,1
E11,95,20-Jun,Damian,,,,2,,0,1
E11,96,20-Jun,Damian,,,,1,,0,3
E11,97,20-Jun,Damian,,,YES,4,,0,7
E11,98,20-Jun,Damian,,,,1,,0,9
E11,99,20-Jun,Damian,,,,2,,0,5
E11,100,20-Jun,Damian,,,YES,3,,0,3
E11,101,20-Jun,Damian,YES,,,1,,0,6
E11,102,20-Jun,Damian,YES,,,1,,0,5
E11,103,20-Jun,Damian,,,,2,,0,4
E11,104,20-Jun,Damian,,,,3,,0,4
E11,105,20-Jun,Damian,,,,1,,1,5
E11,106,20-Jun,Damian,,,,3,,0,4
E11,107,20-Jun,Damian,,,,4,,0,5
E11,108,20-Jun,Damian,,YES,,3,,0,5
E11,109,20-Jun,Damian,,,,3,,0,2
E11,110,20-Jun,Damian,,,,2,,0,4
E11,111,20-Jun,Damian,,,,3,,0,6
