block ,individual,date,surveyor,stem_length,bud_length,flower_length,fruit_length,note,stem_switch
E1,44,20/8/2018,claire,110,135.5,133,132,,
E1,45,20/8/2018,claire,110,156.5,150.5,141,,
E1,46,20/8/2018,claire,88,138,137,136.5,,
E1,47,20/8/2018,claire,99,147,137,137,,
E1,48,20/8/2018,claire,116,158.5,154,143,,
E1,49,20/8/2018,claire,97,169,163,154,,
E1,50,20/8/2018,claire,104,134,131,126.5,,
E1,51,20/8/2018,claire,125.5,162,159,153,,
E1,52,20/8/2018,claire,94.5,125.5,120.5,119.5,,
E1,53,20/8/2018,claire,100,162,156,147,,
E1,54,20/8/2018,claire,113,164,158,155.5,,
E1,55,20/8/2018,claire,82,122,120.5,120.5,,
E1,56,20/8/2018,claire,97,140,134,129.5,,
E1,57,20/8/2018,claire,146,193.5,186.5,175,,
E1,58,20/8/2018,claire,93,125,125,125,,
E1,59,20/8/2018,claire,75,107,103,103,,
E1,60,20/8/2018,claire,135.5,188.5,182.5,179,,
E1,61,20/8/2018,claire,116,164,157.5,149.5,,
E1,62,20/8/2018,claire,143,176.5,172,167,,
E1,63,20/8/2018,claire,missing,,,,,
E1,64,20/8/2018,claire,89,115.5,113.5,113.5,,
E1,65,20/8/2018,claire,123,166,162.5,159,,
E1,66,20/8/2018,claire,116,174.5,170.5,160,,
E1,67,20/8/2018,claire,98.5,134,132.5,132.5,,
E1,68,20/8/2018,claire,112,167,163,159.5,,
E1,69,20/8/2018,claire,103,140,139.5,139.5,,
E1,70,20/8/2018,claire,114,188,188,183,,
E1,71,20/8/2018,claire,154.5,195,188.5,184,,
E1,72,20/8/2018,claire,109,140,140,137.5,,
E1,73,20/8/2018,claire,121,169.5,165,161.5,,
E1,74,20/8/2018,claire,134,149.5,148,139.5,,
E1,75,20/8/2018,claire,126,185.5,182,176.5,,
E1,76,20/8/2018,claire,134,193.5,191,185.5,,
E1,77,20/8/2018,claire,113.5,149,140,140,,
E1,78,20/8/2018,claire,103,133,132.5,132.5,,
E1,79,20/8/2018,claire,121.5,154.5,147,140,,
E1,80,20/8/2018,claire,120,159.5,153,148.5,,
E1,81,20/8/2018,claire,124.5,171.5,161,151,,
E1,82,20/8/2018,claire,116.5,147,141,138.5,,
E1,83,20/8/2018,claire,102.5,156,153.5,153.5,,
E1,84,20/8/2018,claire,117,156,150.5,142,,
E1,85,20/8/2018,claire,90,120.5,116.5,110,,
E1,86,20/8/2018,claire,99,147,144,138,,
E1,87,20/8/2018,claire,122,179,174,165,,
E1,88,20/8/2018,claire,95.5,162,156.5,148,,
E1,89,20/8/2018,claire,87,119,115,107,,
E1,90,20/8/2018,claire,94,143,138,132,,
E1,91,20/8/2018,claire,35,,,,,
E1,92,20/8/2018,claire,78,109.5,108,106.5,,
E1,93,20/8/2018,claire,117,152,151.5,149,,
E1,94,20/8/2018,claire,145.5,162.5,159.5,155,,
E1,95,20/8/2018,claire,133.5,140,136.5,134,,
E1,96,20/8/2018,claire,157.5,176.5,170,161,,
E1,97,20/8/2018,claire,122,153.5,147,142,,
E1,98,20/8/2018,claire,135,176,171,164.5,,
E1,99,20/8/2018,claire,137,188,179,161,,
E1,100,20/8/2018,claire,113.5,152,146,136,,
E1,101,20/8/2018,claire,133,170,164,157,,
E1,102,20/8/2018,claire,140,184.5,182.5,179,,
E1,103,20/8/2018,claire,154,188,183,176.5,,
E1,104,20/8/2018,claire,133,163,157.5,149,,
E1,105,20/8/2018,claire,124,159.5,158,156,,
E1,106,20/8/2018,claire,123.5,159,158,157.5,,
E1,107,20/8/2018,claire,120,161,156.5,149.5,,
E1,108,20/8/2018,claire,128.5,164,159,153,,
E1,109,20/8/2018,claire,136,167,162,157,,
E1,110,20/8/2018,claire,125,154,153.5,153.5,,
E1,111,20/8/2018,claire,108,157.5,151.5,146,,
E1,112,20/8/2018,claire,130,174,173.5,169.5,,
E1,113,20/8/2018,claire,139.5,176,174.5,174,,
E1,114,20/8/2018,claire,107.5,141,139,136,,
E1,115,20/8/2018,claire,186,212.5,212,208,,
E1,116,20/8/2018,claire,106,136.5,135,134,,
E1,117,20/8/2018,claire,117.5,153.5,153.5,146,,
E1,118,20/8/2018,claire,108,147,147,141,,
E1,119,20/8/2018,claire,89,99,94,91,,
E1,120,20/8/2018,claire,126.5,172,169,165,,
E1,121,20/8/2018,claire,109.5,140,136.5,136,,
E1,122,20/8/2018,claire,85,115.5,112,111.5,,
E1,123,20/8/2018,claire,111,131,128,117,,
E1,124,20/8/2018,claire,133.5,139.5,,,,
E1,125,20/8/2018,claire,142,186.5,178,170,,
E1,126,20/8/2018,claire,94.5,121.5,115,104.5,,
E1,127,20/8/2018,claire,71.5,84,83.5,83.5,,
E1,128,20/8/2018,claire,72,116,115,115,,
E1,129,20/8/2018,claire,101,127,119,113,,
E1,130,20/8/2018,claire,116,161,154.5,151,,y
E1,131,20/8/2018,claire,77.5,104.5,104,104,,
E1,132,20/8/2018,claire,120,144.5,139,131,,
E1,133,20/8/2018,claire,108,151.5,146.5,144,,
E1,134,20/8/2018,claire,123,167,160.5,146,,
E1,135,20/8/2018,claire,121.5,159,155,152.5,,
E1,136,20/8/2018,claire,110,153.5,151,149.5,,
E1,137,20/8/2018,claire,72,91.5,90,90,,
E1,138,20/8/2018,claire,109,139.5,135,127,,
E1,139,20/8/2018,claire,97,124.5,122,122,,
E1,140,20/8/2018,claire,119.5,147.5,140.5,134.5,,
E1,141,20/8/2018,claire,142,170.5,170.5,161,,
E1,142,20/8/2018,claire,110,160.5,155.5,152,,
E1,143,20/8/2018,claire,128,162.5,158.5,153,,
E1,144,20/8/2018,claire,135.5,189,181.5,177.5,,
E1,145,20/8/2018,claire,152,198.5,191,184.5,,y
E1,146,20/8/2018,claire,112,147,143,139.5,,
E1,147,20/8/2018,claire,91,117.5,115,114,,
E1,148,20/8/2018,claire,125,172.5,167,161.5,,
E1,149,20/8/2018,claire,139,173.5,169,166,,
E1,150,20/8/2018,claire,118,147,142,138,,
E1,151,20/8/2018,claire,121,137.5,133,126,,
E1,152,20/8/2018,claire,107,139.5,139.5,139.5,,
E1,153,20/8/2018,claire,105,137,132.5,128,,
E1,154,20/8/2018,claire,119.5,140.5,135,131.5,,
E1,155,20/8/2018,claire,105.5,133.5,128,123.5,,
E1,156,20/8/2018,claire,40,,,,,
E1,157,20/8/2018,claire,94.5,133.5,133.5,133.5,,
E1,158,20/8/2018,claire,111.5,153,153,153,,
E1,159,20/8/2018,claire,123,147.5,143,136,,
E1,160,20/8/2018,claire,124,173,168,161.5,,
E1,161,20/8/2018,claire,80,98,97.5,97.5,,
E1,162,20/8/2018,claire,103,109,105,105,,y
E1,163,20/8/2018,claire,84.5,132.5,131.5,131.5,,
E1,164,20/8/2018,claire,97,100.5,97,,,
E1,165,20/8/2018,claire,96.5,151,146,142,,
E1,166,20/8/2018,claire,107,131,124,119.5,,
E1,167,20/8/2018,claire,94,100,94,,,
E1,168,20/8/2018,claire,125.5,183.5,179,175,,
E1,169,20/8/2018,claire,117.5,174,168.5,161.5,,
E1,170,20/8/2018,claire,106,165,159,156.5,,
E1,171,20/8/2018,claire,93.5,99,96.5,96.5,,
E1,172,20/8/2018,claire,87.5,144,137,130,,
E1,173,20/8/2018,claire,107,184,180,171,,
E1,174,20/8/2018,claire,103,110.5,105.5,,,
E1,175,20/8/2018,claire,74.5,103,103,103,,
E1,176,20/8/2018,claire,92.5,132,132,130,,
E1,177,20/8/2018,claire,130.5,155.5,151,146,,
E1,178,20/8/2018,claire,92,141,138,138,,
E1,179,20/8/2018,claire,107.5,145,143,142,,
E1,180,20/8/2018,claire,141,168,163,159.5,,
E1,181,20/8/2018,claire,111,153.5,149.5,147.5,,
E1,182,20/8/2018,claire,101,120.5,116,110,,
E1,183,20/8/2018,claire,88,128.5,127.5,127.5,,
E1,184,20/8/2018,claire,107.5,140.5,140,140,,
E1,185,20/8/2018,claire,107,160,154,150.5,,
E1,186,20/8/2018,claire,119.5,157.5,150,150,,
E1,187,20/8/2018,claire,111.5,125,120,115,,
E1,188,20/8/2018,claire,111.5,166,164,163.5,,
E1,189,20/8/2018,claire,98.5,127.5,127.5,127.5,,
E1,190,20/8/2018,claire,139,171.5,165,153,,
E1,191,20/8/2018,claire,130.5,153.5,146.5,137,,
E1,192,20/8/2018,claire,93,120.5,114.5,112.5,,y
E1,193,20/8/2018,claire,89,171.5,167,159,,
E1,194,20/8/2018,claire,82.5,105,98.5,98.5,,
E1,195,20/8/2018,claire,92,137.5,132,127,,
E1,196,20/8/2018,claire,104,151.5,146,146,,
E1,197,20/8/2018,claire,95,143,137.5,132.5,,
E1,198,20/8/2018,claire,87,157,150,147,,
E1,199,20/8/2018,claire,81,129,122,113,,
E1,200,20/8/2018,claire,114,175,174.5,174,,
E6,1,20/8/2018,jamie,136,170.5,169,167,,
E6,2,20/8/2018,jamie,missing,,,,,
E6,3,20/8/2018,jamie,104,154,154,154,,
E6,4,20/8/2018,jamie,missing,,,,,
E6,5,20/8/2018,jamie,123,162,161,161,,
E6,6,20/8/2018,jamie,97,172.5,167,163,,
E6,7,20/8/2018,jamie,86.5,125,120,115.5,,
E6,8,20/8/2018,jamie,77.5,108,108,108,,
E6,9,20/8/2018,jamie,80,132.5,128,127,,
E6,10,20/8/2018,jamie,missing,,,,,
E6,11,20/8/2018,jamie,108,132,128,124,,
E6,12,20/8/2018,jamie,85,112,112,111,,
E6,13,20/8/2018,jamie,98,141,141,141,,
E6,14,20/8/2018,jamie,90.5,132,128,127.5,,
E6,15,20/8/2018,jamie,89.5,130.5,127.5,126,,
E6,16,20/8/2018,jamie,115,148.5,143,134.5,,
E6,17,20/8/2018,jamie,135,205,200,197.5,,
E6,18,20/8/2018,jamie,113,166,160,155.5,,
E6,19,20/8/2018,jamie,97.5,146,141.5,134,,
E6,20,20/8/2018,jamie,83,123.5,119.5,119.5,,
E6,21,20/8/2018,jamie,104,160.5,160.5,160.5,,
E6,22,20/8/2018,jamie,122.5,172.5,169,160.5,,
E6,23,20/8/2018,jamie,107,156.5,146.5,141.5,,
E6,24,20/8/2018,jamie,109,156.5,150.5,147,,
E6,25,20/8/2018,jamie,98.5,149,144.5,142,,
E6,26,20/8/2018,jamie,100,146.5,143.5,136,,
E6,27,20/8/2018,jamie,74,75,,,,
E6,28,20/8/2018,jamie,108.5,143,139,138.5,,
E6,29,20/8/2018,jamie,97.5,153,148.5,148,,
E6,30,20/8/2018,jamie,121,124.5,123.5,,,
E6,31,20/8/2018,jamie,89,124,124,124,,
E6,32,20/8/2018,jamie,121,150,147,147,,
E6,33,20/8/2018,jamie,88,140.5,134.5,132,,
E6,34,20/8/2018,jamie,105.5,132.5,132,132,,
E6,35,20/8/2018,jamie,101,133,127.5,123.5,,
E6,36,20/8/2018,jamie,126.5,146,145.5,145.5,,
E6,37,20/8/2018,jamie,79.5,112.5,112.5,112.5,,
E6,38,20/8/2018,jamie,136,165,160.5,158,,
E6,39,20/8/2018,jamie,87.5,126,121,111.5,,
E6,40,20/8/2018,jamie,112.5,144,140,136.5,,
E6,41,20/8/2018,jamie,91,138,138,138,,
E6,42,20/8/2018,jamie,141,171,170,164.5,,
E6,43,20/8/2018,jamie,141,163,156.5,149.5,,
E6,44,20/8/2018,jamie,102,145,145,145,,
E6,45,20/8/2018,jamie,123,124,,,,
E6,46,20/8/2018,jamie,141,181.5,172,172,,
E6,47,20/8/2018,jamie,112.5,147,144.5,142,,
E6,48,20/8/2018,jamie,89,126,126,126,,
E6,49,20/8/2018,jamie,87,129.5,117,117,,
E6,50,20/8/2018,jamie,107.5,122.5,120,115.5,,
E6,51,20/8/2018,jamie,101.5,148,142.5,135,,
E6,52,20/8/2018,jamie,111,141.5,131,131,,
E6,53,20/8/2018,jamie,129.5,180,174.5,170.5,,
E6,54,20/8/2018,jamie,93.5,,,,,
E6,55,20/8/2018,jamie,missing,,,,,
E6,56,20/8/2018,jamie,126,184,177.5,172.5,,
E6,57,20/8/2018,jamie,122.5,169,164,162.5,,
E6,58,20/8/2018,jamie,166.5,190,185,178.5,,
E6,59,20/8/2018,jamie,118,123,,,,
E6,60,20/8/2018,jamie,114.5,152,146,142.5,,
E6,61,20/8/2018,jamie,130,202.5,195.5,186,,
E6,62,20/8/2018,jamie,120.5,179,170,170,,
E6,63,20/8/2018,jamie,112,142,138,135.5,,y
E6,64,20/8/2018,jamie,missing,,,,,
E6,65,20/8/2018,jamie,122.5,164,163.5,155.5,,
E6,66,20/8/2018,jamie,140,171,165,160.5,,
E6,67,20/8/2018,jamie,115,119,,,,
E6,68,20/8/2018,jamie,102,158.5,154.5,150.5,,
E6,69,20/8/2018,jamie,127,154.5,154.5,154.5,,
E6,70,20/8/2018,jamie,110,156,156,156,,
E6,71,20/8/2018,jamie,69,123,118.5,113.5,,
E6,72,20/8/2018,jamie,97,130,123.5,122,,
E6,73,20/8/2018,jamie,133,170,164,160,,
E6,74,20/8/2018,jamie,44,,,,,
E6,75,20/8/2018,jamie,85.5,128,123.5,116,,
E6,76,20/8/2018,jamie,96,148,147.5,147,,
E6,77,20/8/2018,jamie,133.5,158,152,151.5,,
E6,78,20/8/2018,jamie,123.5,174,174,174,,
E6,79,20/8/2018,jamie,127.5,169.5,164,160,,
E6,80,20/8/2018,jamie,105,158,155,155,,
E6,81,20/8/2018,jamie,111,178,174,172.5,,
E6,82,20/8/2018,jamie,119,164,162,162,,
E6,83,20/8/2018,jamie,157,193.5,184,177.5,,
E6,84,20/8/2018,jamie,120,187.5,181.5,181.5,,
E6,85,20/8/2018,jamie,129.5,191,186,183.5,,
E6,86,20/8/2018,jamie,137,184.5,183.5,176.5,,
E6,87,20/8/2018,jamie,105,156,149,146.5,,
E6,88,20/8/2018,jamie,129,169.5,168,165,,
E6,89,20/8/2018,jamie,110.5,188.5,181.5,177,,
E6,90,20/8/2018,jamie,122,167.5,158.5,155.5,,
E6,91,20/8/2018,jamie,116,151.5,145.5,142.5,,
E6,92,20/8/2018,jamie,121.5,174,167,155.5,,
E6,93,20/8/2018,jamie,83.5,134,134,134,,
E6,94,20/8/2018,jamie,97,140.5,140.5,140.5,,
E6,95,20/8/2018,jamie,117,160,150.5,147,,
E6,96,20/8/2018,jamie,98,171.5,165.5,157,,
E6,97,20/8/2018,jamie,106,164.5,159.5,155,,
E6,98,20/8/2018,jamie,145,187,181.5,177.5,,
E6,99,20/8/2018,jamie,123.5,181.5,174.5,162,,
E6,100,20/8/2018,jamie,151,209,201,187,,
E6,101,20/8/2018,jamie,112,181.5,176,169,,
E6,102,20/8/2018,jamie,94.5,153.5,153.5,150.5,,
E6,103,20/8/2018,jamie,missing,,,,,
E6,104,20/8/2018,jamie,96,142.5,137,125.5,,
E6,105,20/8/2018,jamie,134,169,162.5,160,,
E6,106,20/8/2018,jamie,106,170.5,163,158,,
E6,107,20/8/2018,jamie,86,134,134,134,,
E6,108,20/8/2018,jamie,113,159.5,151,145.5,,
E6,109,20/8/2018,jamie,113,156.5,156.5,156.5,,
E6,110,20/8/2018,jamie,95,157,157,157,,
E6,111,20/8/2018,jamie,93,143,137,128,,
E6,112,20/8/2018,jamie,135,176.5,171,165.5,,
E6,113,20/8/2018,jamie,88,110,104.5,103,,
E6,114,20/8/2018,jamie,108.5,148.5,143,130,,
E6,115,20/8/2018,jamie,103.5,160,158.5,158,,
E6,116,20/8/2018,jamie,102,148.5,142,135.5,,
E6,117,20/8/2018,jamie,85,117.5,117.5,117.5,,
E6,118,20/8/2018,jamie,102,153.5,151,150.5,,
E6,119,20/8/2018,jamie,128,160.5,157.5,157,,
E6,120,20/8/2018,jamie,114,159,152.5,148,,
E6,121,20/8/2018,jamie,109.5,154.5,146.5,140,,
E6,122,20/8/2018,jamie,116,161.5,157,154.5,,
E6,123,20/8/2018,jamie,105.5,136,131,123,,
E6,124,20/8/2018,jamie,98,145,145,145,,
E6,125,20/8/2018,jamie,107,172,168.5,165.5,,
E6,126,20/8/2018,jamie,88,117,117,117,,
E6,127,20/8/2018,jamie,99.5,157,157,157,,
E6,128,20/8/2018,jamie,118,152,147,145.5,,
E6,129,20/8/2018,jamie,93,128.5,128.5,128.5,,
E6,130,20/8/2018,jamie,128,204,196,187,,
E6,131,20/8/2018,jamie,126.5,160,155.5,152.5,,
E6,132,20/8/2018,jamie,157.5,215,206,194,,
E6,133,20/8/2018,jamie,113.5,158.5,153,149,,
E6,134,20/8/2018,jamie,missing,,,,,
E6,135,20/8/2018,jamie,97,150.5,149.5,148,,
E6,136,20/8/2018,jamie,119,124,120,,,
E6,137,20/8/2018,jamie,93,145,145,145,,
E6,138,20/8/2018,jamie,129.5,197.5,190.5,183,,
E6,139,20/8/2018,jamie,missing,,,,,
E6,140,20/8/2018,jamie,92,161.5,155.5,149.5,,
E6,141,20/8/2018,jamie,104,155.5,151,144,,
E6,142,20/8/2018,jamie,92.5,141,136.5,133.5,,
E6,143,20/8/2018,jamie,126,196.5,189,180.5,,
E6,144,20/8/2018,jamie,97.5,130,127.5,125,,
E6,145,20/8/2018,jamie,123,176.5,171,171,,
E6,146,20/8/2018,jamie,83.5,129,129,129,,
E6,147,20/8/2018,jamie,115.5,164,158.5,153,,
E6,148,20/8/2018,jamie,89,149.5,142.5,136,,
E6,149,20/8/2018,jamie,90.5,124.5,119.5,118,,
E6,150,20/8/2018,jamie,116,172,167,163,,
E6,151,20/8/2018,jamie,96,135,134,134,,
E6,152,20/8/2018,jamie,88.5,125,125,125,,
E6,153,20/8/2018,jamie,95,166.5,162,160,,
E6,154,20/8/2018,jamie,74,102.5,102.5,102.5,,
E6,155,20/8/2018,jamie,109.5,160,153.5,145,,
E6,156,20/8/2018,jamie,133,189,185.5,180.5,,
E6,157,20/8/2018,jamie,122,173.5,167,161,,
E6,158,20/8/2018,jamie,101.5,164.5,164.5,164.5,,
E6,159,20/8/2018,jamie,108.5,160.5,155.5,150,,
E6,160,20/8/2018,jamie,112,134.5,133.5,127,,
E6,161,20/8/2018,jamie,85,114,110,107,,
E6,162,20/8/2018,jamie,99,151,144.5,139.5,,
E6,163,20/8/2018,jamie,122.5,185.5,179,173,,
E6,164,20/8/2018,jamie,78,111,106,104,,
E6,165,20/8/2018,jamie,88,156,151.5,148.5,,
E6,166,20/8/2018,jamie,127.5,139,135.5,130,,
E6,167,20/8/2018,jamie,105,147.5,143,139.5,,
E6,168,20/8/2018,jamie,91,137,134.5,132,,
E6,169,20/8/2018,jamie,125.5,165.5,158,153.5,,
E6,170,20/8/2018,jamie,69.5,87,87,87,,
E6,171,20/8/2018,jamie,129,136.5,130,,,
E6,172,20/8/2018,jamie,122,160,154.5,149,,
E6,173,20/8/2018,jamie,113,164,157.5,153,,
E6,174,20/8/2018,jamie,130,132,,,,
E6,175,20/8/2018,jamie,128.5,179,174.5,172,,
E6,176,20/8/2018,jamie,100,153.5,148.5,145.5,,
E6,177,20/8/2018,jamie,132,153,150,146.5,,
E6,178,20/8/2018,jamie,141,205,197,190,,
E6,179,20/8/2018,jamie,113,167.5,165,162.5,,
E6,180,20/8/2018,jamie,82,133.5,128,122.5,,
E6,181,20/8/2018,jamie,115,166,164,160.5,,
E6,182,20/8/2018,jamie,98.5,132.5,132.5,132.5,,
E6,183,20/8/2018,jamie,142.5,183,179.5,172.5,,
E6,184,20/8/2018,jamie,89,112.5,106.5,100.5,,
E6,185,20/8/2018,jamie,92,145.5,145.5,145.5,,
E6,186,20/8/2018,jamie,106.5,134,127,122.5,,
E6,187,20/8/2018,jamie,94,141,135.5,131.5,,
E6,188,20/8/2018,jamie,96,148,144.5,138.5,,
E6,189,20/8/2018,jamie,99.5,142,139,137.5,,
E6,190,20/8/2018,jamie,80.5,126,120,117.5,,
E6,191,20/8/2018,jamie,79.5,137,133,128,,
E6,192,20/8/2018,jamie,110.5,146,142,135.5,,
E6,193,20/8/2018,jamie,80,113.5,109,100.5,,
E6,194,20/8/2018,jamie,105,157,153.5,145,,
E6,195,20/8/2018,jamie,101.5,141.5,137,129,,
E6,196,20/8/2018,jamie,102,143,139.5,139.5,,
E6,197,20/8/2018,jamie,134,158.5,156,154.5,,
E6,198,20/8/2018,jamie,101,141.5,138,137,,
E6,199,20/8/2018,jamie,96,175,173,170,,
E6,200,20/8/2018,jamie,108,146,141,133,,
E7,1,20/8/2018,jamie,57,104,100,92.5,,
E7,2,20/8/2018,jamie,105.5,145,141,135,,
E7,3,20/8/2018,jamie,107,132.5,124,116.5,,
E7,4,20/8/2018,jamie,87,106,97,96,,
E7,5,20/8/2018,jamie,77,106.5,103.5,102,,
E7,6,20/8/2018,jamie,79.5,122,120.5,115,,
E7,7,20/8/2018,jamie,79,99,97,94,,
E7,8,20/8/2018,jamie,91.5,101.5,97,93,,
E7,9,20/8/2018,jamie,92.5,102.5,95,93.5,,
E7,10,20/8/2018,jamie,58,95,92,87,,
E7,11,20/8/2018,jamie,53,57,53,,,
E7,12,20/8/2018,jamie,83,108,107,104.5,,
E7,13,20/8/2018,jamie,88,107.5,106.5,105,,
E7,14,20/8/2018,jamie,72,100,98.5,98.5,,
E7,15,20/8/2018,jamie,78.5,111.5,106.5,102.5,,
E7,16,20/8/2018,jamie,79.5,104.5,104,102.5,,
E7,17,20/8/2018,jamie,68.5,108,104,101.5,,y
E7,18,20/8/2018,jamie,85,124.5,118,111,,
E7,19,20/8/2018,jamie,80,93,85,81.5,,
E7,20,20/8/2018,jamie,51,,,,,
E7,21,20/8/2018,jamie,76,133.5,127,123,,
E7,22,20/8/2018,jamie,65.5,90,83.5,81,,
E7,23,20/8/2018,jamie,70,86,86,86,,
E7,24,20/8/2018,jamie,89.5,105.5,105.5,105.5,,
E7,25,20/8/2018,jamie,97.5,118,113.5,111,,
E7,26,20/8/2018,jamie,74.5,92.5,85,79,,
E7,27,20/8/2018,jamie,85.5,112,103,100.5,,
E7,28,20/8/2018,jamie,91.5,110,110,110,,
E7,29,20/8/2018,jamie,67,95,92.5,89,,
E7,30,20/8/2018,jamie,79.5,102.5,100,100,,
E7,31,20/8/2018,jamie,61,92,91,91,,
E7,32,20/8/2018,jamie,74.5,98,95.5,95.5,,
E7,33,20/8/2018,jamie,81.5,99,97,96.5,,
E7,34,20/8/2018,jamie,78,96.5,94,91,,
E7,35,20/8/2018,jamie,89,117.5,111,106,,
E7,36,20/8/2018,jamie,78,98.5,93.5,86,,
E7,37,20/8/2018,jamie,58,66.5,66.5,66.5,,y
E7,38,20/8/2018,jamie,92.5,114,113.5,113.5,,
E7,39,20/8/2018,jamie,99.5,114.5,110.5,106.5,,
E7,40,20/8/2018,jamie,98,112,105.5,100,,
E7,41,20/8/2018,jamie,42,,,,,
E7,42,20/8/2018,jamie,63.5,92.5,89.5,84,,
E7,43,20/8/2018,jamie,78,125,125,125,,
E7,44,20/8/2018,jamie,123,156,150.5,147,,
E7,45,20/8/2018,jamie,100.5,118,118,118,,
E7,46,20/8/2018,jamie,47,,,,,
E7,47,20/8/2018,jamie,47,76.5,76.5,76.5,,
E7,48,20/8/2018,jamie,90,134.5,130,127,,
E7,49,20/8/2018,jamie,62,79,77.5,75.5,,
E7,50,20/8/2018,jamie,72,117,117,117,,
E7,51,20/8/2018,jamie,92.5,99,97.5,93.5,,
E7,52,20/8/2018,jamie,91,134,128,124.5,,
E7,53,20/8/2018,jamie,87,142.5,136.5,130.5,,
E7,54,20/8/2018,jamie,85,120.5,120,115,,
E7,55,20/8/2018,jamie,82.5,109.5,109.5,109.5,,
E7,56,20/8/2018,jamie,50,77,77,77,,
E7,57,20/8/2018,jamie,92,116,110.5,110,,
E7,58,20/8/2018,jamie,57.5,59,,,,
E7,59,20/8/2018,jamie,95,130,125,121.5,,
E7,60,20/8/2018,jamie,107,162.5,156,146.5,,
E7,61,20/8/2018,jamie,83.5,110,110,110,,
E7,62,20/8/2018,jamie,105,136.5,131,127,,
E7,63,20/8/2018,jamie,74,78.5,76,,,
E7,64,20/8/2018,jamie,91,99,91,,,
E7,65,20/8/2018,jamie,60.5,73.5,71,69.5,,y
E7,66,20/8/2018,jamie,71,90,87,85.5,,
E7,67,20/8/2018,jamie,56.5,57.5,,,,
E7,68,20/8/2018,jamie,60,91.5,85,74,,
E7,69,20/8/2018,jamie,93,100,,,,
E7,70,20/8/2018,jamie,109.5,124.5,124.5,124.5,,
E7,71,20/8/2018,jamie,73.5,82.5,76,,,
E7,72,20/8/2018,jamie,114.5,139.5,135,130.5,,
E7,73,20/8/2018,jamie,110,146.5,142,137,,
E7,74,20/8/2018,jamie,130.5,154,147,137,,
E7,75,20/8/2018,jamie,91.5,125.5,125.5,125.5,,
E7,76,20/8/2018,jamie,107.5,141,137,131,,
E7,77,20/8/2018,jamie,71,98.5,98.5,98.5,,y
E7,78,20/8/2018,jamie,98,124,123.5,123,,
E7,79,20/8/2018,jamie,103,117,113,109,,
E7,80,20/8/2018,jamie,98.5,111,106.5,101.5,,
E7,81,20/8/2018,jamie,92,110,110,110,,
E7,82,20/8/2018,jamie,86,104,98.5,95,,
E7,83,20/8/2018,jamie,120,132.5,132.5,132.5,,
E7,84,20/8/2018,jamie,88,99,97.5,96,,
E7,85,20/8/2018,jamie,102.5,133,129,124.5,,
E7,86,20/8/2018,jamie,74,102,95.5,93.5,,
E7,87,20/8/2018,jamie,90,121.5,121,119,,
E7,88,20/8/2018,jamie,113,121.5,118.5,115,,
E7,89,20/8/2018,jamie,109,141,136.5,131,,
E7,90,20/8/2018,jamie,85,130,129,128,,
E7,91,20/8/2018,jamie,116.5,158,151.5,139.5,,
E7,92,20/8/2018,jamie,69,114.5,114.5,114.5,,
E7,93,20/8/2018,jamie,101.5,138,137.5,137.5,,
E7,94,20/8/2018,jamie,116,144.5,136.5,130,,
E7,95,20/8/2018,jamie,97,118,118,118,,
E7,96,20/8/2018,jamie,83,133,132,131.5,,
E7,97,20/8/2018,jamie,140.5,164,156,146.5,,
E7,98,20/8/2018,jamie,93,137,132.5,129,,y
E7,99,20/8/2018,jamie,104,158,150,143,,
E7,100,20/8/2018,jamie,110,177,170.5,159,,
E7,101,20/8/2018,jamie,91.5,135,131,126.5,,
E7,102,20/8/2018,jamie,75,83.5,80,77,,
E7,103,20/8/2018,jamie,69,121,116,110.5,,
E7,104,20/8/2018,jamie,89.5,135.5,126,121.5,,
E7,105,20/8/2018,jamie,119.5,158.5,152.5,145.5,,
E7,106,20/8/2018,jamie,113.5,143,136.5,121,,
E7,107,20/8/2018,jamie,71,101.5,93.5,88,,
E7,108,20/8/2018,jamie,79,103.5,99.5,99.5,,
E7,109,20/8/2018,jamie,131,156,151,144.5,,
E7,110,20/8/2018,jamie,87,126,126,126,,
E7,111,20/8/2018,jamie,86,100.5,100.5,100.5,,
E7,112,20/8/2018,jamie,75,129,127,126,,
E7,113,20/8/2018,jamie,88.5,136.5,130,120.5,,
E7,114,20/8/2018,jamie,missing,,,,,
E7,115,20/8/2018,jamie,97.5,127,123,119.5,,
E7,116,20/8/2018,jamie,84.5,111,111,110,,
E7,117,20/8/2018,jamie,74.5,108,107,107,,
E7,118,20/8/2018,jamie,75,81,78,78,,
E7,119,20/8/2018,jamie,89,115,113.5,113,,
E7,120,20/8/2018,jamie,missing,,,,,
E7,121,20/8/2018,jamie,112,152.5,145.5,143,,
E7,122,20/8/2018,jamie,74,104,101,96.5,,
E7,123,20/8/2018,jamie,49,85.5,85.5,85.5,,y
E7,124,20/8/2018,jamie,46.5,,,,,
E7,125,20/8/2018,jamie,71,114,112,108,,
E7,126,20/8/2018,jamie,88,126.5,120.5,112.5,,
E7,127,20/8/2018,jamie,62,92,86,84,,
E7,128,20/8/2018,jamie,81,82.5,,,,
E7,129,20/8/2018,jamie,60.5,98,97,94.5,,
E7,130,20/8/2018,jamie,70,90.5,87.5,86,,
E7,131,20/8/2018,jamie,57,60.5,57,,,
