Block,Pos,Date,Measurer,Veg,Bud,Flr,Fert,Abt,M,S,N,
E4,186,12-Aug,Logan,41,,,,,,,,
E4,187,12-Aug,Logan,48,,,,,,,,
E4,188,12-Aug,Logan,60,,,,,,,,
E4,189,12-Aug,Logan,45,,,,,,,,
E4,190,12-Aug,Logan,57,,,,,,,,
E4,191,12-Aug,Logan,78,84,81,,,,,,
E4,192,12-Aug,Logan,45,,,,,,,,
E4,193,12-Aug,Logan,30,,,,,,,,
E4,194,12-Aug,Logan,59,,,,,,,,
E4,195,12-Aug,Logan,35,,,,,,,,
E4,196,12-Aug,Logan,44,,,,,,,,
E4,197,12-Aug,Logan,51,,,,,,,,
E4,198,12-Aug,Logan,35,59,58,,,,,,
E4,199,12-Aug,Logan,45,,,,,,,,
E4,200,12-Aug,Logan,50,73,59,,,,,,
E5,1,12-Aug,Diego,33,,,,,,,,
E5,2,12-Aug,Diego,45,,,,,,,,
E5,3,12-Aug,Diego,50,53,51,,,,,,
E5,4,12-Aug,Diego,38,,,,,,,,
E5,5,12-Aug,Diego,43,44,,,,,,,
E5,6,12-Aug,Diego,53,,,,,,,,
E5,7,12-Aug,Diego,NA,,,,,,,,
E5,8,12-Aug,Diego,60,,,,,,,,
E5,9,12-Aug,Diego,61,81,75,64,,,,,
E5,10,12-Aug,Diego,46,,,,,,,,
E5,11,12-Aug,Diego,54,59,,,,,,,
E5,12,12-Aug,Diego,59,63,,,,,,,
E5,13,12-Aug,Diego,68,70,,,,,,,
E5,14,12-Aug,Diego,21,,,,,,,,
E5,15,12-Aug,Diego,55,,,,,,,,
E5,16,12-Aug,Diego,40,,,,,,,,
E5,17,12-Aug,Diego,46,,,,,,,,
E5,18,12-Aug,Diego,34,,,,,,,,
E5,19,12-Aug,Diego,45,47,46,,,,,,
E5,20,12-Aug,Diego,29,,,,,,,,
E5,21,12-Aug,Diego,56,,,,,,,,
E5,22,12-Aug,Diego,19,,,,,,,,
E5,23,12-Aug,Diego,40,,,,,,,,
E5,24,12-Aug,Diego,30,,,,,,,,
E5,25,12-Aug,Diego,33,,,,,,,,
E5,26,12-Aug,Diego,21,,,,,,,,
E5,27,12-Aug,Diego,35,,,,,,,,
E5,28,12-Aug,Diego,58,,,,,,,,
E5,29,12-Aug,Diego,55,,,,,,,,
E5,30,12-Aug,Diego,NA,,,,,,,,
E5,31,12-Aug,Diego,59,66,65,,,,,,
E5,32,12-Aug,Diego,25,,,,,,,,
E5,33,12-Aug,Diego,42,,,,,,,,
E5,34,12-Aug,Diego,41,,,,,,,,
E5,35,12-Aug,Diego,31,,,,,,,,
E5,36,12-Aug,Diego,26,,,,,,,,
E5,37,12-Aug,Diego,33,,,,,,,,
E5,38,12-Aug,Diego,29,,,,,,,,
E5,39,12-Aug,Diego,51,,,,,,,,
E5,40,12-Aug,Diego,39,,,,,,,,
E5,41,12-Aug,Diego,47,,,,,,,,
E5,42,12-Aug,Diego,43,,,,,,,,
E5,43,12-Aug,Diego,33.5,,,,,,,,
E5,44,12-Aug,Diego,42,,,,,,,,
E5,45,12-Aug,Diego,34,,,,,,,,
E5,46,12-Aug,Diego,47,,,,,,,,
E5,47,12-Aug,Diego,40,,,,,,,,
E5,48,12-Aug,Diego,52,54.5,,,,,,,
E5,49,12-Aug,Diego,38,,,,,,,,
E5,50,12-Aug,Diego,30,,,,,,,,
E5,51,12-Aug,Diego,46,,,,,,,,
E5,52,12-Aug,Diego,60,,,,,,,,
E5,53,12-Aug,Diego,NA,,,,,,,,
E5,54,12-Aug,Diego,41,,,,,,,,
E5,55,12-Aug,Diego,15,,,,,,,,
E5,56,12-Aug,Diego,56,69,63,,,,,,
E5,57,12-Aug,Diego,47,,,,,,,,
E5,58,12-Aug,Diego,25,,,,,,,Y,
E5,59,12-Aug,Diego,48,,,,,,,,
E5,60,12-Aug,Diego,40,,,,,,,,
E5,61,12-Aug,Diego,62,69,66,,,,,,
E5,62,12-Aug,Diego,44,,,,,,,,
E5,63,12-Aug,Diego,38,,,,,,,,
E5,64,12-Aug,Diego,48,,,,,,,,
E5,65,12-Aug,Diego,48,,,,,,,Y,
E5,66,12-Aug,Diego,81,,,,,,,,
E5,67,12-Aug,Diego,42,,,,,,,,
E5,68,12-Aug,Diego,46,,,,,,,,
E5,69,12-Aug,Diego,62,,,,,,,,
E5,70,12-Aug,Diego,41,,,,,,,,
E5,71,12-Aug,Diego,50,,,,,,,,
E5,72,12-Aug,Diego,65,,,,,,,,
E5,73,12-Aug,Diego,41,,,,,,,,
E5,74,12-Aug,Diego,46,,,,,,,,
E5,75,12-Aug,Diego,61,83,71,65,,,,,
E5,76,12-Aug,Diego,48,,,,,,,,
E5,77,12-Aug,Diego,60,,,,,,,,
E5,78,12-Aug,Diego,NA,,,,,,,,
E5,79,12-Aug,Diego,71,75,72,,,,,,
E5,80,12-Aug,Diego,52,59,,,,,,,
E5,81,12-Aug,Diego,NA,,,,,,,,
E5,82,12-Aug,Diego,79,,,,,,,,
E5,83,12-Aug,Diego,NA,,,,,,,,
E5,84,12-Aug,Diego,NA,,,,,,,,
E5,85,12-Aug,Diego,54,78,73,68,,,,,
E5,86,12-Aug,Diego,39,,,,,,,,
E5,87,12-Aug,Diego,52,,,,,,,,
E5,88,12-Aug,Diego,76,,,,,,,,
E5,89,12-Aug,Diego,47,,,,,,,,
E5,90,12-Aug,Diego,44,,,,,,,,
E5,91,12-Aug,Diego,89,NA,103,,,,,,
E5,92,12-Aug,Diego,55,56,,,,,,,
E5,93,12-Aug,Diego,46,,,,,,,,
E5,94,12-Aug,Diego,65,NA,70,,,,,,
E5,95,12-Aug,Diego,56,57,,,,,,,
E5,96,12-Aug,Diego,68,69,,,,,,,
E5,97,12-Aug,Diego,29,,,,,,,,
E5,98,12-Aug,Diego,90,,,,,,,,
E5,99,12-Aug,Diego,67,73,71,70,,,,,
E5,100,12-Aug,Diego,90,96,92,,,,,,
E5,101,12-Aug,Diego,93,104,101,,,,,,
E5,102,12-Aug,Diego,92,93,,,,,,,
E5,103,12-Aug,Diego,67,89,83,,,,,Y,
E5,104,12-Aug,Diego,NA,,,,,,,,
E5,105,12-Aug,Diego,NA,,,,,,,,
E5,106,12-Aug,Diego,NA,,,,,,,,
E5,107,12-Aug,Diego,70,88,85,79,,,,,
E5,108,12-Aug,Diego,NA,,,,,,,,
E5,109,12-Aug,Diego,85,86,,,,,,,
E5,110,12-Aug,Diego,NA,,,,,,,,
E5,111,12-Aug,Diego,89,100,94,,,,,,
E5,112,12-Aug,Diego,64,,,,,,,,
E5,113,12-Aug,Diego,74,81,79,,,,,,
E5,114,12-Aug,Diego,44,,,,,,,,
E5,115,12-Aug,Diego,85,95,90,,,,,,
E5,116,12-Aug,Diego,43,,,,,,,,
E5,117,12-Aug,Diego,62,71,67,,,,,,
E5,118,12-Aug,Diego,46,,,,,,,,
E5,119,12-Aug,Diego,55,,,,,,,,
E5,120,12-Aug,Diego,52,,,,,,,,
E5,121,12-Aug,Diego,NA,,,,,,,,
E5,122,12-Aug,Diego,77,94,88,83,,,,,
E5,123,12-Aug,Diego,53,,,,,,,,
E5,124,12-Aug,Diego,NA,,,,,,,,
E5,125,12-Aug,Diego,40,,,,,,,,
E5,126,12-Aug,Diego,50,,,,,,,,
E5,127,12-Aug,Diego,46,,,,,,,,
E5,128,12-Aug,Diego,73,,,,,,,,
E5,129,12-Aug,Diego,32,,,,,,,,
E5,130,12-Aug,Diego,36,,,,,,,,
E5,131,12-Aug,Diego,51,,,,,,,,
E5,132,12-Aug,Diego,19,,,,,,,,
E5,133,12-Aug,Diego,NA,,,,,,,,
E5,134,12-Aug,Diego,NA,,,,,,,,
E5,135,12-Aug,Diego,NA,,,,,,,,
E5,136,12-Aug,Diego,50,52,,,,,,,
E5,137,12-Aug,Diego,50,,,,,,,,
E5,138,12-Aug,Diego,32,,,,,,,,
E5,139,12-Aug,Diego,51,,,,,,,,
E5,140,12-Aug,Diego,NA,,,,,,,,
E5,141,12-Aug,Diego,43,,,,,,,,
E5,142,12-Aug,Diego,53,,,,,,,,
E5,143,12-Aug,Diego,52,,,,,,,,
E5,144,12-Aug,Diego,29,,,,,,,,
E5,145,12-Aug,Diego,38,,,,,,,,
E5,146,12-Aug,Diego,NA,,,,,,,,
E5,147,12-Aug,Diego,39,,,,,,,,
E5,148,12-Aug,Diego,34,,,,,,,,
E5,149,12-Aug,Diego,28,,,,,,,,
E5,150,12-Aug,Diego,44,,,,,,,,
E5,151,12-Aug,Diego,29,,,,,,,,
E5,152,12-Aug,Diego,31,,,,,,,,
E5,153,12-Aug,Diego,63,72,68,,,,,,
E5,154,12-Aug,Diego,38,,,,,,,,
E5,155,12-Aug,Diego,34,,,,,,,,
E5,156,12-Aug,Diego,35,,,,,,,,
E5,157,12-Aug,Diego,31,,,,,,,,
E5,158,12-Aug,Diego,36,,,,,,,,
E5,159,12-Aug,Diego,22,,,,,,,,
E5,160,12-Aug,Diego,NA,,,,,,,,
E5,161,12-Aug,Diego,41,,,,,,,,
E5,162,12-Aug,Diego,NA,,,,,,,,
E5,163,12-Aug,Diego,58,,,,,,,,
E5,164,12-Aug,Diego,34,,,,,,,,
E5,165,12-Aug,Diego,36,,,,,,,,
E5,166,12-Aug,Diego,NA,,,,,,,,
E5,167,12-Aug,Diego,31,,,,,,,,
E5,168,12-Aug,Diego,36,,,,,,,,
E5,169,12-Aug,Diego,NA,,,,,,,,
E5,170,12-Aug,Diego,47,,,,,,,,
E5,171,12-Aug,Diego,43,,,,,,,,
E5,172,12-Aug,Diego,NA,,,,,,,,
E5,173,12-Aug,Diego,24,,,,,,,,
E5,174,12-Aug,Diego,30,,,,,,,,
E5,175,12-Aug,Diego,20,,,,,,,,
E5,176,12-Aug,Diego,24,,,,,,,,
E5,177,12-Aug,Diego,28,,,,,,,,
E5,178,12-Aug,Diego,19,,,,,,,,
E5,179,12-Aug,Diego,30,,,,,,,,
E5,180,12-Aug,Diego,53,,,,,,,,
E5,181,12-Aug,Diego,38,41,NA,39,,,,,
E5,182,12-Aug,Diego,47,,,,,,,,
E5,183,12-Aug,Diego,60,,,,,,,,
E5,184,12-Aug,Diego,31,,,,,,,,
E5,185,12-Aug,Diego,39,,,,,,,,
E5,186,12-Aug,Diego,46,,,,,,,,
E5,187,12-Aug,Diego,29,,,,,,,,
E5,188,12-Aug,Diego,35,,,,,,,,
E5,189,12-Aug,Diego,47,,,,,,,,
E5,190,12-Aug,Diego,NA,,,,,,,,
E5,191,12-Aug,Diego,33,,,,,,,,
E5,192,12-Aug,Diego,30,,,,,,,,
E5,193,12-Aug,Diego,33,,,,,,,,
E5,194,12-Aug,Diego,NA,,,,,,,,
E5,195,12-Aug,Diego,NA,,,,,,,,
E5,196,12-Aug,Diego,35,,,,,,,,
E5,197,12-Aug,Diego,28,,,,,,,,
E5,198,12-Aug,Diego,40,,,,,,,,
E5,199,12-Aug,Diego,31,,,,,,,,
E5,200,12-Aug,Diego,76,,,,,,,,
E6,1,12-Aug,Diego,97,102,,,,,,,
E6,2,12-Aug,Diego,49,,,,,,,,
E6,3,12-Aug,Diego,53,NA,NA,60,,,,,
E6,4,12-Aug,Diego,55,NA,NA,63,,,,,
E6,5,12-Aug,Diego,83,NA,NA,103,,,,,
E6,6,12-Aug,Diego,44,NA,85,81,,,,,
E6,7,12-Aug,Diego,32,,,,,,,,
E6,8,12-Aug,Diego,53,NA,NA,60,,,,,
E6,9,12-Aug,Diego,55,83,79,67,,,,,
E6,10,12-Aug,Diego,47,,,,,,,,
E6,11,12-Aug,Diego,71,,,,,,,,
E6,12,12-Aug,Diego,60,NA,86,76,,,,,
E6,13,12-Aug,Diego,50,NA,70,64,,,,,
E6,14,12-Aug,Diego,70,93,88,83,,,,,
E6,15,12-Aug,Diego,63,NA,83,80,,,,,
E6,16,12-Aug,Diego,99,128,124,NA,,,,,
E6,17,12-Aug,Diego,81,NA,NA,116,,,,,
E6,18,12-Aug,Diego,61,89,84,68,,,,,
E6,19,12-Aug,Diego,73,NA,105,91,,,,,
E6,20,12-Aug,Diego,63,97,94,80,,,,,
E6,21,12-Aug,Diego,66,106,104,100,,,,,
E6,22,12-Aug,Diego,88,NA,125,115,,,,,
E6,23,12-Aug,Diego,88,NA,NA,93,,,,,
E6,24,12-Aug,Diego,65,,,,,,,,
E6,25,13-Aug,Diego,87,95,,,,,,,
E6,26,13-Aug,Diego,60,,,,,,,,
E6,27,13-Aug,Diego,66,NA,77,72,,,,,
E6,28,13-Aug,Diego,81,111,106,100,,,,,
E6,29,13-Aug,Diego,85,NA,NA,109,,,,,
E6,30,13-Aug,Diego,88,93,89,NA,,,,,
E6,31,13-Aug,Diego,61,NA,NA,82,,,,,
E6,32,13-Aug,Diego,93,NA,NA,103,,,,,
E6,33,13-Aug,Diego,56,75,74,69,,,,,
E6,34,13-Aug,Diego,85,115,107,95,,,,,
E6,35,13-Aug,Diego,81,100,99,85,,,,,
E6,36,13-Aug,Diego,109,122,117,NA,,,,,
E6,37,13-Aug,Diego,71,97,93,87,,,,,
E6,38,13-Aug,Diego,95,110,106,NA,,,,,
E6,39,13-Aug,Diego,77,97,95,82,,,,,
E6,40,13-Aug,Diego,57,NA,NA,84,,,,,
E6,41,13-Aug,Diego,55,,,,,,,,
E6,42,13-Aug,Diego,99,106,103,NA,,,,,
E6,43,13-Aug,Diego,110,130,122,NA,,,,,
E6,44,13-Aug,Diego,63,,,,,,,,
E6,45,13-Aug,Diego,87,106,103,95,,,,,
E6,46,13-Aug,Diego,91,128,126,113,,,,,
E6,47,13-Aug,Diego,77,NA,96,91,,,,,
E6,48,13-Aug,Diego,71,NA,NA,119,,,,,
E6,49,13-Aug,Diego,65,101,95,81,,,,,
E6,50,13-Aug,Diego,88,116,111,101,,,,,
E6,51,13-Aug,Diego,65,91,85,78,,,,,
E6,52,13-Aug,Diego,72,98,96,90,,,,,
E6,53,13-Aug,Diego,83,101,99,87,,,,,
E6,54,13-Aug,Diego,66,,,,,,,,
E6,55,13-Aug,Diego,81,99,97,85,,,,,
E6,56,13-Aug,Diego,86,119,115,101,,,,,
E6,57,13-Aug,Diego,90,107,103,,,,,,
E6,58,13-Aug,Diego,133,155,150,,,,,,
E6,59,13-Aug,Diego,95,105,101,,,,,,
E6,60,13-Aug,Diego,83,,,,,,,,
E6,61,13-Aug,Diego,66,NA,NA,96,,,,,
E6,62,13-Aug,Diego,77,NA,NA,104,,,,,
E6,63,13-Aug,Diego,82,114,110,98,,,,,
E6,64,13-Aug,Diego,58,,,,,,,,
E6,65,13-Aug,Diego,95,102,101,NA,,,,,
E6,66,13-Aug,Diego,94,115,110,97,,,,,
E6,67,13-Aug,Diego,73,101,95,90,,,,,
E6,68,13-Aug,Diego,57,NA,93,89,,,,,
E6,69,13-Aug,Diego,62,NA,NA,75,,,,,
E6,70,13-Aug,Diego,62,NA,NA,108,,,,,
E6,71,13-Aug,Diego,52,NA,NA,63,,,,,
E6,72,13-Aug,Diego,58,NA,NA,66,,,,,
E6,73,13-Aug,Diego,90,109,105,93,,,,,
E6,74,13-Aug,Diego,NA,NA,NA,NA,,,,,
E6,75,13-Aug,Diego,78,90,86,81,,,,,
E6,76,13-Aug,Diego,56,NA,NA,85,,,,,
E6,77,13-Aug,Diego,88,105,102,96,,,,,
E6,78,13-Aug,Diego,59,NA,NA,93,,,,,
E6,79,13-Aug,Diego,92,112,107,98,,,,,
E6,80,13-Aug,Diego,90,,,,,,,,
E6,81,13-Aug,Diego,72,102,101,95,,,,,
E6,82,13-Aug,Diego,73,,,,,,,,
E6,83,13-Aug,Diego,114,135,127,NA,,,,,
E6,84,13-Aug,Diego,90,NA,121,116,,,,,
E6,85,13-Aug,Diego,87,NA,127,120,,,,,
E6,86,13-Aug,Diego,82,118,112,99,,,,,
E6,87,13-Aug,Diego,84,108,102,90,,,,,
E6,88,13-Aug,Diego,86,NA,96,,,,,,
E6,89,13-Aug,Diego,90,136,132,111,,,,,
E6,90,13-Aug,Diego,47,,,,,,,,
E6,91,13-Aug,Diego,64,65,,,,,,,
E6,92,13-Aug,Diego,65,,,,,,,,
E6,93,13-Aug,Diego,45,NA,NA,75,,,,,
E6,94,13-Aug,Diego,67,,,,,,,,
E6,95,13-Aug,Diego,81,127,123,110,,,,,
E6,96,13-Aug,Diego,100,126,120,NA,,,,,
E6,97,13-Aug,Diego,69,,,,,,,,
E6,98,13-Aug,Diego,98,112,107,NA,,,,,
E6,99,13-Aug,Diego,96,122,117,100,,,,,
E6,100,13-Aug,Diego,94,134,133,121,,,,,
E6,101,12-Aug,Diego,72,NA,105,89,,,,,
E6,102,12-Aug,Diego,50,NA,NA,78,,,,,
E6,103,12-Aug,Diego,NA,NA,NA,NA,,,,,
E6,104,12-Aug,Diego,71,107,93,82,,,,,
E6,105,13-Aug,Diego,81,91,89,NA,,,,,
E6,106,13-Aug,Diego,88,90,NA,NA,,,,,
E6,107,13-Aug,Diego,81,104,98,91,,,,,
E6,108,13-Aug,Diego,63,NA,NA,110,,,,,
E6,109,13-Aug,Diego,68,NA,NA,95,,,,,
E6,110,13-Aug,Diego,90,109,105,95,,,,,
E6,111,13-Aug,Diego,68,90,89,82,,,,,
E6,112,13-Aug,Diego,98,108,100,NA,,,,,
E6,113,13-Aug,Diego,56,83,80,63,,,,,
E6,114,13-Aug,Diego,86,104,96,NA,,,,,
E6,115,13-Aug,Diego,98,113,106,101,,,,,
E6,116,13-Aug,Diego,75,95,93,86,,,,,
E6,117,13-Aug,Diego,61,,,,,,,,
E6,118,13-Aug,Diego,63,NA,82,69,,,,,
E6,119,13-Aug,Diego,76,96,92,85,,,,,
E6,120,13-Aug,Diego,90,115,109,97,,,,,
E6,121,13-Aug,Diego,83,121,110,99,,,,,
E6,122,13-Aug,Diego,68,,,,,,,,
E6,123,13-Aug,Diego,71,85,81,73,,,,,
E6,124,13-Aug,Diego,75,NA,NA,101,,,,,
E6,125,13-Aug,Diego,60,,,,,,,,
E6,126,13-Aug,Diego,46,,,,,,,,
E6,127,13-Aug,Diego,62,,,,,,,,
E6,128,13-Aug,Diego,80,107,102,94,,,,,
E6,129,13-Aug,Diego,51,NA,NA,79,,,,,
E6,130,13-Aug,Diego,87,130,127,109,,,,,
E6,131,13-Aug,Diego,72,NA,NA,100,,,,,
E6,132,13-Aug,Diego,78,111,106,91,,,,,
E6,133,13-Aug,Diego,78,97,95,90,,,,,
E6,134,13-Aug,Diego,NA,NA,NA,NA,,,,,
E6,135,13-Aug,Diego,68,99,95,86,,,,,
E6,136,13-Aug,Diego,94,102,,,,,,,
E6,137,13-Aug,Diego,46,,,,,,,,
E6,138,13-Aug,Diego,51,NA,NA,103,,,,,
E6,139,13-Aug,Diego,NA,NA,NA,NA,,,,,
E6,140,13-Aug,Diego,52,NA,NA,76,,,,,
E6,141,13-Aug,Diego,69,NA,NA,86,,,,,
E6,142,13-Aug,Diego,66,NA,NA,77,,,,,
E6,143,13-Aug,Diego,78,129,124,100,,,,,
E6,144,13-Aug,Diego,83,115,110,96,,,,,
E6,145,13-Aug,Diego,58,,,,,,,,
E6,146,13-Aug,Diego,51,NA,NA,75,,,,,
E6,147,13-Aug,Diego,87,99,94,NA,,,,,
E6,148,13-Aug,Diego,66,104,100,92,,,,,
E6,149,13-Aug,Diego,58,NA,NA,96,,,,,
E6,150,13-Aug,Diego,79,104,103,91,,,,,
E6,151,13-Aug,Diego,55,,,,,,,,
E6,152,13-Aug,Diego,78,NA,93,84,,,,,
E6,153,13-Aug,Diego,60,NA,NA,94,,,,,
E6,154,13-Aug,Diego,22,,,,,,,,
E6,155,13-Aug,Diego,97,135,128,106,,,,,
E6,156,13-Aug,Diego,84,NA,106,97,,,,,
E6,157,13-Aug,Diego,64,,,,,,,,
E6,158,13-Aug,Diego,53,NA,NA,90,,,,,
E6,159,13-Aug,Diego,92,108,107,96,,,,,
E6,160,13-Aug,Diego,89,108,102,93,,,,,
E6,161,13-Aug,Diego,69,NA,111,105,,,,,
E6,162,13-Aug,Diego,88,98,94,NA,,,,,
E6,163,13-Aug,Diego,69,NA,97,93,,,,,
E6,164,13-Aug,Diego,56,76,72,69,,,,,
E6,165,13-Aug,Diego,76,114,110,101,,,,,
E6,166,13-Aug,Diego,94,98,NA,NA,,,,,
E6,167,13-Aug,Diego,79,NA,83,82,,,,,
E6,168,13-Aug,Diego,56,NA,NA,75,,,,,
E6,169,13-Aug,Diego,101,109,104,NA,,,,,
E6,170,13-Aug,Diego,48,NA,NA,60,,,,,
E6,171,13-Aug,Diego,97,103,98,NA,,,,,
E6,172,13-Aug,Diego,94,102,99,NA,,,,,
E6,173,13-Aug,Diego,75,127,121,103,,,,,
E6,174,13-Aug,Diego,96,98,NA,NA,,,,,
E6,175,13-Aug,Diego,81,93,90,NA,,,,,
E6,176,13-Aug,Diego,71,,,,,,,,
E6,177,13-Aug,Diego,107,110,,,,,,,
E6,178,13-Aug,Diego,78,85,82,,,,,,
E6,179,13-Aug,Diego,68,75,70,,,,,,
E6,180,13-Aug,Diego,64,80,78,72,,,,,
E6,181,13-Aug,Diego,49,NA,NA,69,,,,,
E6,182,13-Aug,Diego,81,90,88,87,,,,,
E6,183,13-Aug,Diego,60,NA,NA,77,,,,,
E6,184,13-Aug,Diego,76,89,85,NA,,,,,
E6,185,13-Aug,Diego,40,NA,NA,47,,,,,
E6,186,13-Aug,Diego,75,110,105,100,,,,,
E6,187,13-Aug,Diego,56,NA,NA,69,,,,,
E6,188,13-Aug,Diego,85,117,113,108,,,,,
E6,189,13-Aug,Diego,67,NA,NA,92,,,,,
E6,190,13-Aug,Diego,67,97,94,88,,,,,
E6,191,13-Aug,Diego,58,NA,NA,76,,,,,
E6,192,13-Aug,Diego,93,124,120,103,,,,,
E6,193,13-Aug,Diego,57,NA,NA,76,,,,,
E6,194,13-Aug,Diego,78,NA,99,94,,,,,
E6,195,13-Aug,Diego,71,100,98,88,,,,,
E6,196,13-Aug,Diego,71,72,NA,NA,,,,,
E6,197,13-Aug,Diego,103,NA,128,118,,,,,
E6,198,13-Aug,Diego,62,NA,NA,78,,,,,
E6,199,13-Aug,Diego,44,NA,NA,91,,,,,
E6,200,13-Aug,Diego,87,89,NA,NA,,,,,
E9,1,13-Aug,Maya ,50,,,,,,,,
E9,2,13-Aug,Maya ,64,65,66,,,,,,
E9,3,13-Aug,Maya ,41,,,,,,,,
E9,4,13-Aug,Maya ,52,,,,,,,,
E9,5,13-Aug,Maya ,48,,,,,,,,
E9,6,13-Aug,Maya ,51,,,,,,,,
E9,7,13-Aug,Maya ,61,,,,,,,,
E9,8,13-Aug,Maya ,61,,,,,,,,
E9,9,13-Aug,Maya ,72,,,,,,,,
E9,10,13-Aug,Maya ,50,56,54,,,,,,
E9,11,13-Aug,Maya ,56,,,,,,,,
E9,12,13-Aug,Maya ,61,,,,,,,,
E9,13,13-Aug,Maya ,54,,,,,,,,
E9,14,13-Aug,Maya ,71,72,,,,,,,
E9,15,13-Aug,Maya ,48,,,,,,,,
E9,16,13-Aug,Maya ,74,80,79,,,,,,
E9,17,13-Aug,Maya ,46,,,,,,,,
E9,18,13-Aug,Maya ,53,,,,,,,,
E9,19,13-Aug,Maya ,50,,,,,,,,
E9,20,13-Aug,Maya ,66,,,,,,,,
E9,21,13-Aug,Maya ,NA,,,,,,,,
E9,22,13-Aug,Maya ,68,56,73,,,,,,
E9,23,13-Aug,Maya ,54,,,,,,,,
E9,24,13-Aug,Maya ,60,,,,,,,,
E9,25,13-Aug,Maya ,32,,,,,,,,
E9,26,13-Aug,Maya ,41,,,,,,,,
E9,27,13-Aug,Maya ,47,,,,,,,,
E9,28,13-Aug,Maya ,48,NA,52,,,,,,
E9,29,13-Aug,Maya ,49,,,,,,,,
E9,30,13-Aug,Maya ,41,,,,,,,,
E9,31,13-Aug,Maya ,36,,,,,,,,
E9,32,13-Aug,Maya ,48,,,,,,,,
E9,33,13-Aug,Maya ,49,,,,,,,,
E9,34,13-Aug,Maya ,28,,,,,,,,
E9,35,13-Aug,Maya ,35,,,,,,,,
E9,36,13-Aug,Maya ,37,,,,,,,,
E9,37,13-Aug,Maya ,35,,,,,,,,
E9,38,13-Aug,Maya ,34,,,,,,,,
E9,39,13-Aug,Maya ,21,,,,,,,,
E9,40,13-Aug,Maya ,27,,,,,,,,
E9,41,13-Aug,Maya ,23,,,,,,,,
E9,42,13-Aug,Maya ,25,,,,,,,,
E9,43,13-Aug,Maya ,28,,,,,,,,
E9,44,13-Aug,Maya ,54,,,,,,,,
E9,45,13-Aug,Maya ,32,,,,,,,,
E9,46,13-Aug,Maya ,33,,,,,,,,
E9,47,13-Aug,Maya ,32,,,,,,,,
E9,48,13-Aug,Maya ,38,,,,,,,,
E9,49,13-Aug,Maya ,23,,,,,,,,
E9,50,13-Aug,Maya ,35,,,,,,,,
E9,51,13-Aug,Maya ,31,,,,,,,,
E9,52,13-Aug,Maya ,41,,,,,,,,
E9,53,13-Aug,Maya ,23,,,,,,,,
E9,54,13-Aug,Maya ,44,,,,,,,,
E9,55,13-Aug,Maya ,31,,,,,,,,
E9,56,13-Aug,Maya ,53,,,,,,,,
E9,57,13-Aug,Maya ,43,,,,,,,,
E9,58,13-Aug,Maya ,23,,,,,,,,
E9,59,13-Aug,Maya ,33,,,,,,,,
E9,60,13-Aug,Maya ,31,,,,,,,,
E9,61,13-Aug,Maya ,29,,,,,,,,
E9,62,13-Aug,Maya ,35,,,,,,,,
E9,63,13-Aug,Maya ,30,,,,,,,,
E9,64,13-Aug,Maya ,56,,,,,,,,
E9,65,13-Aug,Maya ,38,,,,,,,,
E9,66,13-Aug,Maya ,63,,,,,,,,
E9,67,13-Aug,Maya ,,,,,,,,,
E9,68,13-Aug,Maya ,,,,,,,,,
E9,69,13-Aug,Maya ,,,,,,,,,
E9,70,13-Aug,Maya ,,,,,,,,,
E9,71,13-Aug,Maya ,,,,,,,,,
E9,72,13-Aug,Maya ,,,,,,,,,
E9,73,13-Aug,Maya ,,,,,,,,,
E9,74,13-Aug,Maya ,,,,,,,,,
E9,75,13-Aug,Maya ,,,,,,,,,
E9,76,13-Aug,Maya ,,,,,,,,,
E9,77,13-Aug,Maya ,,,,,,,,,
E9,78,13-Aug,Maya ,,,,,,,,,
E9,79,13-Aug,Maya ,,,,,,,,,
E9,80,13-Aug,Maya ,,,,,,,,,
E9,81,13-Aug,Maya ,,,,,,,,,
E9,82,13-Aug,Maya ,,,,,,,,,
E9,83,13-Aug,Maya ,,,,,,,,,
E9,84,13-Aug,Maya ,,,,,,,,,
E9,85,13-Aug,Maya ,,,,,,,,,
E9,86,13-Aug,Maya ,51,,,,,,,,
E9,87,13-Aug,Maya ,57,,,,,,,,
E9,88,13-Aug,Maya ,33,,,,,,,,
E9,89,13-Aug,Maya ,63,,,,,,,,
E9,90,13-Aug,Maya ,41,,,,,,,,
E9,91,13-Aug,Maya ,43,,,,,,,,
E9,92,13-Aug,Maya ,70,,,,,,,,
E9,93,13-Aug,Maya ,49,,,,,,,,
E9,94,13-Aug,Maya ,51,,,,,,,,
E9,95,13-Aug,Maya ,50,,,,,,,,
E9,96,13-Aug,Maya ,69,,,,,,,,
E9,97,13-Aug,Maya ,62,,,,,,,,
E9,98,13-Aug,Maya ,58,,,,,,,,
E9,99,13-Aug,Maya ,56,,,,,,,,
E9,100,13-Aug,Maya ,51,,,,,,,,
E9,101,13-Aug,Maya ,48,,,,,,,,
E9,102,13-Aug,Maya ,61,,,,,,,,
E9,103,13-Aug,Maya ,41,,,,,,,,
E9,104,13-Aug,Maya ,57,,,,,,,,
E9,105,13-Aug,Maya ,14,,,,,,,,
E9,106,13-Aug,Maya ,61,,,,,,,,
E9,107,13-Aug,Maya ,59,,,,,,,,
E9,108,13-Aug,Maya ,48,,,,,,,,
