date,measurer,block,pos,dmg.score,egg,larvae,adult,weevil,other.herb,undamaged.stems,damaged.stems,total.stems,focal.dam,notes
18-Jun-19,Claire,E6,22,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,23,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,24,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,25,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,26,0,0,0,0,NA,NA,13,0,13,0,
18-Jun-19,Claire,E6,27,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,28,0,0,0,0,NA,NA,15,0,15,0,
18-Jun-19,Claire,E6,29,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,30,0,0,0,0,NA,NA,3,2,5,0,
18-Jun-19,Claire,E6,31,0,0,0,0,NA,NA,12,2,14,0,
18-Jun-19,Claire,E6,32,0,0,0,0,NA,NA,6,1,7,0,
18-Jun-19,Claire,E6,33,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,34,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,35,0,0,0,0,NA,NA,4,1,5,0,
18-Jun-19,Claire,E6,36,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,37,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,38,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,39,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,40,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,41,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,42,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,43,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,44,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,45,1,0,0,0,NA,NA,3,2,5,0,
18-Jun-19,Claire,E6,46,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,47,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,48,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,49,0,0,0,0,NA,NA,4,1,5,0,
18-Jun-19,Claire,E6,50,0,0,0,0,NA,NA,6,1,7,1,
18-Jun-19,Claire,E6,51,0,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Claire,E6,52,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,53,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,54,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Claire,E6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Claire,E6,56,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,57,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Claire,E6,58,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,59,0,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Claire,E6,60,0,0,0,0,NA,NA,6,1,7,0,
18-Jun-19,Claire,E6,61,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,62,0,0,0,0,NA,NA,11,0,11,0,
18-Jun-19,Claire,E6,63,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Claire,E6,65,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,66,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,67,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,68,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,69,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,70,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,71,0,0,0,0,NA,NA,11,0,11,0,
18-Jun-19,Claire,E6,72,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,73,1,0,0,0,NA,NA,6,1,7,0,
18-Jun-19,Claire,E6,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Claire,E6,75,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,76,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,77,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,78,0,0,0,0,NA,NA,11,1,12,0,
18-Jun-19,Claire,E6,79,0,0,0,0,NA,NA,11,0,11,0,
18-Jun-19,Claire,E6,80,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,81,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,82,0,0,0,0,NA,NA,7,1,8,0,
18-Jun-19,Claire,E6,83,0,0,0,0,NA,NA,15,0,15,0,
18-Jun-19,Claire,E6,84,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,85,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,86,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,87,0,0,0,0,NA,NA,10,0,10,0,
18-Jun-19,Claire,E6,88,0,0,0,0,NA,NA,10,0,10,0,
18-Jun-19,Claire,E6,89,0,0,0,0,NA,NA,6,2,8,0,
18-Jun-19,Claire,E6,90,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,91,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,92,0,0,0,0,NA,NA,12,0,12,0,
18-Jun-19,Claire,E6,93,0,0,0,0,NA,NA,12,2,14,0,
18-Jun-19,Claire,E6,94,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,95,0,0,0,0,NA,NA,4,1,5,1,
18-Jun-19,Claire,E6,96,0,0,0,0,NA,NA,12,1,13,1,
18-Jun-19,Claire,E6,97,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,98,0,0,0,0,NA,NA,10,0,10,0,
18-Jun-19,Claire,E6,99,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,100,0,0,0,0,NA,NA,18,2,20,0,
18-Jun-19,Claire,E6,101,0,0,0,0,NA,NA,14,0,14,0,
18-Jun-19,Claire,E6,102,0,0,0,0,NA,NA,8,1,9,0,
18-Jun-19,Claire,E6,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Claire,E6,104,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,105,2,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,106,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,107,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,108,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,109,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,110,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,111,0,0,0,0,NA,NA,6,1,7,1,
18-Jun-19,Claire,E6,112,0,0,0,0,NA,NA,10,0,10,0,
18-Jun-19,Claire,E6,113,0,0,0,0,NA,NA,7,1,8,0,
18-Jun-19,Claire,E6,114,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,115,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,116,0,0,0,0,NA,NA,11,1,12,0,
18-Jun-19,Claire,E6,117,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,118,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,119,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,120,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,121,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,122,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,123,0,0,0,0,NA,NA,15,0,15,0,
18-Jun-19,Claire,E6,124,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,125,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,126,0,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Claire,E6,127,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,128,0,0,0,0,NA,NA,10,0,10,0,
18-Jun-19,Claire,E6,129,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Claire,E6,130,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,131,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,132,1,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Claire,E6,133,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Claire,E6,135,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,136,1,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Claire,E6,137,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,138,0,0,0,0,NA,NA,10,1,11,1,
18-Jun-19,Claire,E6,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Claire,E6,140,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,141,0,0,0,0,NA,NA,10,0,10,0,
18-Jun-19,Claire,E6,142,0,0,0,0,NA,NA,10,1,11,1,
18-Jun-19,Claire,E6,143,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,144,0,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Claire,E6,145,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,146,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,147,0,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Claire,E6,148,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,149,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,150,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Claire,E6,151,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,152,0,0,0,0,NA,NA,9,1,10,0,
18-Jun-19,Claire,E6,153,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,154,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,155,0,0,0,0,NA,NA,11,2,13,1,
18-Jun-19,Claire,E6,156,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Claire,E6,157,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,158,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,159,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,160,0,0,0,0,NA,NA,9,2,11,0,
18-Jun-19,Claire,E6,161,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,162,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Claire,E6,163,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,164,0,0,0,0,NA,NA,6,1,7,0,
18-Jun-19,Claire,E6,165,0,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Claire,E6,166,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,167,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,168,0,0,0,0,NA,NA,15,0,15,0,
18-Jun-19,Claire,E6,169,0,0,0,0,NA,NA,3,2,5,0,
18-Jun-19,Claire,E6,170,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,171,0,0,0,0,NA,NA,4,1,5,0,
18-Jun-19,Claire,E6,172,0,0,0,0,NA,NA,7,1,8,0,
18-Jun-19,Claire,E6,173,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,174,0,0,0,0,NA,NA,2,1,3,0,
18-Jun-19,Claire,E6,175,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,176,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,177,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Claire,E6,178,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,179,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Claire,E6,180,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,181,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,182,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,183,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Claire,E6,184,0,0,0,0,NA,NA,7,1,8,0,
18-Jun-19,Claire,E6,185,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,186,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,187,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,188,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,189,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,190,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Claire,E6,191,0,0,0,0,NA,NA,4,1,5,0,
18-Jun-19,Claire,E6,192,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Claire,E6,193,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,194,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Claire,E6,195,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Claire,E6,196,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Claire,E6,197,0,0,1,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,198,0,0,0,0,NA,NA,11,0,11,0,
18-Jun-19,Claire,E6,199,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Claire,E6,200,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,1,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,2,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,3,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,4,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,5,1,1,0,0,NA,NA,2,1,3,0,
18-Jun-19,Mia,E2,6,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,7,2,1,1,1,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,8,1,1,0,0,NA,NA,6,3,9,0,
18-Jun-19,Mia,E2,9,1,1,0,0,NA,NA,4,1,5,0,
18-Jun-19,Mia,E2,10,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,11,1,1,0,0,NA,NA,6,1,7,0,
18-Jun-19,Mia,E2,12,1,1,0,0,NA,NA,3,1,4,0,
18-Jun-19,Mia,E2,13,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,14,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,15,0,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,16,1,0,0,0,NA,NA,3,2,5,0,
18-Jun-19,Mia,E2,17,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,18,1,1,1,1,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,19,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,20,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,21,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,22,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,23,2,1,0,0,NA,NA,10,0,10,0,
18-Jun-19,Mia,E2,24,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,25,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,26,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,27,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,28,1,1,0,0,NA,NA,3,1,4,0,
18-Jun-19,Mia,E2,29,2,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,30,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,31,2,1,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E2,32,3,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,33,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,34,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,35,1,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,36,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,37,1,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E2,38,1,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,39,3,1,0,0,NA,NA,6,1,7,1,
18-Jun-19,Mia,E2,40,2,1,0,1,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,41,2,1,0,0,NA,NA,7,1,8,1,
18-Jun-19,Mia,E2,42,2,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,43,3,1,1,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,44,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,45,2,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Mia,E2,46,3,1,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E2,47,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,48,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,49,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Mia,E2,50,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,51,1,0,0,0,NA,NA,4,3,7,0,
18-Jun-19,Mia,E2,52,2,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,53,3,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,54,2,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,55,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,56,1,1,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E2,57,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,58,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,59,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,60,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,61,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,62,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,63,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,64,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,65,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,67,2,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,68,2,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,69,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,70,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,71,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,72,2,1,0,0,NA,NA,1,0,1,1,
18-Jun-19,Mia,E2,73,2,1,0,0,NA,NA,4,1,5,0,
18-Jun-19,Mia,E2,74,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,75,3,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,76,2,1,0,0,NA,NA,4,1,5,1,
18-Jun-19,Mia,E2,77,3,1,0,1,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,79,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,80,1,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E2,81,3,1,0,0,NA,NA,6,1,7,0,
18-Jun-19,Mia,E2,82,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,84,1,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,85,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,86,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,87,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,88,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,89,1,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E2,90,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,91,3,1,0,0,NA,NA,5,1,6,1,
18-Jun-19,Mia,E2,92,2,1,0,0,NA,NA,10,1,11,1,
18-Jun-19,Mia,E2,93,2,1,0,0,NA,NA,11,1,12,1,
18-Jun-19,Mia,E2,94,1,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,95,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,97,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,98,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,99,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,100,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,103,2,1,0,0,NA,NA,12,0,12,0,
18-Jun-19,Mia,E2,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,105,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,108,3,1,0,0,NA,NA,12,1,13,0,
18-Jun-19,Mia,E2,109,2,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,111,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,112,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,113,3,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,114,1,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,115,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,116,2,1,0,0,NA,NA,12,0,12,0,
18-Jun-19,Mia,E2,117,1,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E2,118,2,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,119,1,1,0,1,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,120,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,121,3,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,122,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,123,3,1,0,0,NA,NA,10,3,13,0,
18-Jun-19,Mia,E2,124,2,1,0,0,NA,NA,6,1,7,0,
18-Jun-19,Mia,E2,125,2,1,0,0,NA,NA,6,1,7,0,
18-Jun-19,Mia,E2,126,3,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,127,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,128,3,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,129,2,1,0,0,NA,NA,4,1,5,0,
18-Jun-19,Mia,E2,130,2,1,0,0,NA,NA,12,0,12,0,
18-Jun-19,Mia,E2,131,3,1,1,0,NA,NA,4,2,6,0,
18-Jun-19,Mia,E2,132,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,133,4,1,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E2,134,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,135,2,1,0,0,NA,NA,7,1,8,0,
18-Jun-19,Mia,E2,136,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,137,1,1,0,0,NA,NA,9,0,9,0,
18-Jun-19,Mia,E2,138,3,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,139,2,1,0,0,NA,NA,2,2,4,0,
18-Jun-19,Mia,E2,140,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,141,1,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,142,2,1,0,0,NA,NA,4,1,5,0,
18-Jun-19,Mia,E2,143,3,1,0,0,NA,NA,2,1,3,1,
18-Jun-19,Mia,E2,144,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,145,3,1,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E2,146,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,147,3,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,148,3,1,0,1,NA,NA,11,1,12,0,
18-Jun-19,Mia,E2,149,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,150,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,151,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,152,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,153,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,154,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,155,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,156,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,157,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,158,3,1,0,0,NA,NA,4,2,6,0,
18-Jun-19,Mia,E2,159,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,160,2,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,161,2,1,0,0,NA,NA,4,1,5,0,
18-Jun-19,Mia,E2,162,2,1,0,0,NA,NA,10,1,11,0,
18-Jun-19,Mia,E2,163,3,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,164,2,1,0,1,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,165,3,1,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E2,166,0,0,0,0,NA,NA,3,0,3,0,
